VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 10:54:10,2016-01-01 11:35:13,4,30.71,-73.92456817626955,40.76023864746094,3,N,-74.17715454101562,40.69505310058594,1,98.0,0.0,0.0,5.0,18.04,0.3,121.34,,
1,2016-01-01 10:55:04,2016-01-01 11:35:49,4,11.3,-73.98812866210938,40.754249572753906,1,N,-73.86181640625,40.768455505371094,2,41.0,0.0,0.5,0.0,5.54,0.3,47.34,,
1,2016-01-01 10:57:59,2016-01-01 11:38:00,1,20.1,-73.9828872680664,40.76773452758789,3,N,-74.17745971679686,40.6953353881836,2,73.0,0.0,0.0,0.0,14.1,0.3,87.4,,
2,2016-01-01 10:58:09,2016-01-01 11:36:00,1,22.93,-73.97833251953125,40.7623405456543,2,N,-73.79357147216798,40.65679931640625,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 11:03:12,2016-01-01 11:35:51,1,13.6,-73.78189086914062,40.64467239379883,1,N,-73.98627471923827,40.68430709838867,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,,
1,2016-01-01 11:03:28,2016-01-01 11:37:55,2,21.6,-74.01255798339844,40.706825256347656,2,N,-73.78995513916014,40.6469841003418,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,,
2,2016-01-01 11:03:54,2016-01-01 11:36:07,2,0.0,-73.97032928466798,40.7647590637207,5,N,-73.87068176269531,40.77388000488281,1,38.0,0.0,0.0,0.0,0.0,0.0,38.0,,
2,2016-01-01 11:04:49,2016-01-01 11:36:22,1,7.25,-73.97589874267578,40.77637100219727,1,N,-74.00941467285155,40.70105361938477,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,,
2,2016-01-01 11:05:15,2016-01-01 11:37:07,2,8.65,-73.9832534790039,40.76647186279297,1,N,-73.91812896728516,40.7017707824707,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,,
1,2016-01-01 11:06:08,2016-01-01 11:36:08,2,21.3,-73.872802734375,40.77345657348633,1,N,-74.08882904052734,40.59521484375,2,56.5,0.0,0.5,0.0,11.08,0.3,68.38,,
2,2016-01-01 11:07:30,2016-01-01 11:35:50,1,11.1,-73.87068939208984,40.773658752441406,1,N,-73.98267364501955,40.736831665039055,1,34.0,0.0,0.5,5.0,0.0,0.3,39.8,,
1,2016-01-01 11:08:13,2016-01-01 11:35:27,1,8.0,-73.95738220214845,40.7115478515625,1,N,-73.98097229003906,40.7861442565918,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55,,
1,2016-01-01 11:08:16,2016-01-01 11:37:51,2,18.1,-73.79016876220702,40.64325714111328,2,N,-73.97876739501955,40.76195526123047,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89,,
2,2016-01-01 11:08:27,2016-01-01 11:35:00,1,17.76,-73.97892761230467,40.76179122924805,2,N,-73.7869873046875,40.65317916870117,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 11:08:39,2016-01-01 11:36:37,2,10.0,-73.95696258544923,40.783546447753906,1,N,-73.93896484375,40.704246520996094,1,32.5,0.0,0.5,5.0,0.0,0.3,38.3,,
1,2016-01-01 11:08:52,2016-01-01 11:39:28,1,17.0,-73.96476745605469,40.76463317871094,1,N,-73.7708740234375,40.77283096313477,1,47.5,0.0,0.5,13.45,5.54,0.3,67.29,,
1,2016-01-01 11:09:00,2016-01-01 11:37:09,1,7.2,-73.9788818359375,40.76256561279297,1,N,-74.00792694091797,40.70320510864258,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8,,
2,2016-01-01 11:09:16,2016-01-01 11:37:12,3,11.54,-73.98348236083984,40.76565170288085,1,N,-73.8878173828125,40.768890380859375,1,33.5,0.0,0.5,5.0,0.0,0.3,39.3,,
1,2016-01-01 11:09:35,2016-01-01 11:35:45,1,18.6,-73.78105163574219,40.64497375488281,2,N,-73.98629760742188,40.75823211669922,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
2,2016-01-01 11:09:38,2016-01-01 11:39:24,1,16.63,-73.7768325805664,40.64514541625977,1,N,-73.92400360107422,40.69741821289063,2,46.0,0.0,0.5,0.0,0.0,0.3,46.8,,
2,2016-01-01 11:09:59,2016-01-01 11:38:06,1,11.54,-73.77672576904298,40.64537048339844,1,N,-73.95149993896483,40.67622756958008,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,,
2,2016-01-01 11:10:11,2016-01-01 11:39:53,2,20.88,-73.78186798095702,40.644691467285156,1,N,-74.01383209228516,40.625091552734375,1,56.0,0.0,0.5,0.0,0.0,0.3,56.8,,
1,2016-01-01 11:10:39,2016-01-01 11:36:25,2,18.2,-73.7902603149414,40.64703369140625,2,N,-73.97740936279298,40.764404296875,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89,,
2,2016-01-01 11:10:55,2016-01-01 11:39:15,2,15.1,-73.77667999267578,40.6453514099121,1,N,-73.92327880859375,40.702579498291016,2,43.0,0.0,0.5,0.0,0.0,0.3,43.8,,
1,2016-01-01 11:10:56,2016-01-01 11:39:22,4,19.3,-73.98375701904298,40.758243560791016,3,N,-74.18123626708984,40.6877555847168,1,70.0,0.0,0.0,18.25,21.0,0.3,109.55,,
2,2016-01-01 11:11:17,2016-01-01 11:38:35,1,9.02,-73.97807312011719,40.72539138793945,1,N,-73.93609619140625,40.659610748291016,1,29.0,0.0,0.5,5.96,0.0,0.3,35.76,,
2,2016-01-01 11:11:25,2016-01-01 11:39:11,6,15.13,-73.78990936279298,40.64704513549805,1,N,-73.95783233642578,40.63384628295898,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16,,
2,2016-01-01 11:11:43,2016-01-01 11:35:25,1,13.91,-74.01041412353516,40.71004867553711,1,N,-73.8652114868164,40.77061080932617,2,38.0,0.0,0.5,0.0,0.0,0.3,38.8,,
2,2016-01-01 11:12:10,2016-01-01 11:36:56,1,6.09,-73.98229217529298,40.7622299194336,1,N,-74.0139923095703,40.71134948730469,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,,
1,2016-01-01 11:12:23,2016-01-01 11:37:37,2,17.6,-73.95462799072266,40.76536560058594,1,N,-74.00568389892578,40.60177230834961,1,47.0,0.0,0.5,0.0,0.0,0.3,47.8,,
1,2016-01-01 11:12:25,2016-01-01 11:39:43,1,17.2,-73.78781127929686,40.64188003540039,1,N,-73.94473266601562,40.701995849609375,1,47.0,0.0,0.5,9.55,0.0,0.3,57.35,,
2,2016-01-01 11:12:26,2016-01-01 11:39:32,1,17.81,-73.97742462158203,40.75701904296875,3,N,-74.182373046875,40.68780517578125,1,66.0,0.0,0.0,15.36,10.5,0.3,92.16,,
2,2016-01-01 11:12:29,2016-01-01 11:36:31,2,7.01,-73.98954772949219,40.73428726196289,1,N,-73.9339370727539,40.66891860961913,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,,
2,2016-01-01 11:13:00,2016-01-01 11:37:44,2,15.55,-73.99176788330078,40.72608184814453,1,N,-73.82386779785155,40.837398529052734,2,43.0,0.0,0.5,0.0,0.0,0.3,43.8,,
1,2016-01-01 11:13:07,2016-01-01 11:37:31,1,16.9,-73.97174835205078,40.76203918457031,2,N,-73.77629089355469,40.645469665527344,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
1,2016-01-01 11:13:15,2016-01-01 11:38:02,1,16.1,-73.78985595703125,40.64397430419922,1,N,-73.92999267578125,40.77336502075195,2,45.0,0.0,0.5,0.0,0.0,0.3,45.8,,
1,2016-01-01 11:13:25,2016-01-01 11:35:17,1,14.1,-73.96658325195312,40.75727462768555,2,N,-73.80471801757811,40.661956787109375,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,,
2,2016-01-01 11:13:49,2016-01-01 11:35:23,2,3.45,-74.00777435302734,40.724586486816406,1,N,-74.00580596923827,40.72443771362305,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0,,
1,2016-01-01 11:13:57,2016-01-01 11:38:37,1,16.1,-73.98928070068358,40.75796127319336,3,N,-74.18234252929686,40.68771362304688,2,61.5,0.0,0.0,0.0,21.0,0.3,82.8,,
1,2016-01-01 11:14:08,2016-01-01 11:35:21,2,5.4,-73.99685668945312,40.72283935546875,5,N,-74.03634643554686,40.75915145874024,1,80.0,0.0,0.0,0.0,10.5,0.3,90.8,,
1,2016-01-01 11:14:19,2016-01-01 11:36:17,2,4.9,-73.95872497558594,40.8153076171875,1,N,-73.97697448730467,40.75676727294922,1,19.5,0.0,0.5,3.0,0.0,0.3,23.3,,
2,2016-01-01 11:14:34,2016-01-01 11:39:39,2,16.45,-73.9783706665039,40.76540756225585,2,N,-73.78970336914062,40.642890930175774,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,,
2,2016-01-01 11:14:50,2016-01-01 11:38:03,1,11.77,-73.97611999511719,40.75167083740234,1,N,-73.87293243408203,40.77449035644531,2,35.0,0.0,0.5,0.0,5.54,0.3,41.34,,
2,2016-01-01 11:14:53,2016-01-01 11:39:42,5,17.8,-73.7815933227539,40.64479064941406,2,N,-73.97216033935547,40.7569694519043,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 11:14:53,2016-01-01 11:39:46,1,6.02,-73.98424530029298,40.69552993774415,1,N,-73.90763092041014,40.657493591308594,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,,
2,2016-01-01 11:15:20,2016-01-01 11:35:34,1,5.57,-73.98068237304686,40.764808654785156,1,N,-74.01689910888672,40.70513153076172,1,20.5,0.0,0.5,2.2,0.0,0.3,23.5,,
1,2016-01-01 11:15:27,2016-01-01 11:35:33,1,5.4,-73.98856353759766,40.77082824707031,1,N,-74.01470947265625,40.70817947387695,1,20.5,0.0,0.5,4.25,0.0,0.3,25.55,,
2,2016-01-01 11:15:29,2016-01-01 11:35:33,1,9.9,-73.99111938476562,40.75503158569336,1,N,-73.82874298095702,40.7463493347168,1,29.0,0.0,0.5,7.07,5.54,0.3,42.41,,
1,2016-01-01 11:15:40,2016-01-01 11:38:26,3,13.2,-73.98215484619139,40.76819229125977,1,N,-73.83108520507811,40.76148986816406,1,37.5,0.0,0.5,8.75,5.54,0.3,52.59,,
2,2016-01-01 11:15:44,2016-01-01 11:38:48,2,5.69,-73.9900894165039,40.71905517578125,1,N,-73.9105911254883,40.69401550292969,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16,,
2,2016-01-01 11:15:59,2016-01-01 11:36:45,1,6.55,-73.97881317138672,40.76292037963867,1,N,-74.01435852050781,40.704288482666016,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,,
1,2016-01-01 11:16:01,2016-01-01 11:36:37,1,8.7,-73.87291717529298,40.7741584777832,1,N,-73.92430114746094,40.699031829833984,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,,
2,2016-01-01 11:16:04,2016-01-01 11:35:04,1,12.36,-73.98738098144531,40.73860931396485,1,N,-73.873291015625,40.774391174316406,1,34.0,0.0,0.5,8.07,5.54,0.3,48.41,,
2,2016-01-01 11:16:21,2016-01-01 11:35:05,1,3.56,-73.99517822265625,40.754798889160156,1,N,-73.99684143066406,40.714519500732415,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3,,
1,2016-01-01 11:16:22,2016-01-01 11:35:12,2,5.3,-73.92108917236328,40.76747131347656,1,N,-73.99557495117188,40.76477432250977,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8,,
1,2016-01-01 11:16:33,2016-01-01 11:35:37,1,5.4,-74.01115417480467,40.7243766784668,1,N,-73.96005249023438,40.77025985717773,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8,,
2,2016-01-01 11:16:42,2016-01-01 11:36:08,1,9.98,-73.9879608154297,40.74803924560547,1,N,-73.83106994628906,40.75355911254883,1,29.5,0.0,0.5,10.0,5.54,0.3,45.84,,
2,2016-01-01 11:16:57,2016-01-01 11:39:18,1,8.73,-73.873046875,40.77409362792969,1,N,-73.97921752929686,40.765296936035156,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,,
