VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 04:51:26,2016-01-01 06:21:59,1,61.6,-73.97283172607422,40.76411056518555,5,N,-74.45922088623048,40.499420166015625,2,53.0,0.0,0.0,0.0,0.0,0.3,53.3,,
2,2016-01-01 04:55:42,2016-01-01 06:21:52,1,22.91,-73.98506927490234,40.728309631347656,1,N,-73.89566040039062,40.867820739746094,2,76.0,0.5,0.5,0.0,0.0,0.3,77.3,,
1,2016-01-01 05:25:53,2016-01-01 06:21:37,1,28.4,-73.985107421875,40.697654724121094,1,N,-73.9917984008789,40.71469497680664,1,78.5,0.5,0.5,60.0,0.0,0.3,139.8,,
1,2016-01-01 05:31:43,2016-01-01 06:20:21,1,13.5,-73.99734497070312,40.71409225463867,1,N,-73.92322540283203,40.86592864990234,1,49.0,0.5,0.5,12.55,0.0,0.3,62.85,,
2,2016-01-01 05:32:01,2016-01-01 06:24:03,1,23.65,-73.92616271972656,40.86373519897461,5,N,-73.7215576171875,40.67175674438477,2,70.0,0.0,0.5,0.0,5.54,0.3,76.34,,
2,2016-01-01 05:32:29,2016-01-01 06:23:33,6,10.58,-73.9791030883789,40.72378158569336,1,N,-73.93869018554686,40.85103988647461,1,44.5,0.5,0.5,0.0,0.0,0.3,45.8,,
1,2016-01-01 05:36:01,2016-01-01 06:23:17,2,12.9,-73.79754638671875,40.70919418334961,1,N,-73.87471771240234,40.74573516845703,3,45.5,0.5,0.5,0.0,0.0,0.3,46.8,,
2,2016-01-01 05:38:41,2016-01-01 06:23:21,5,9.65,-74.0003204345703,40.72870635986328,1,N,-73.87360382080078,40.65599060058594,2,35.5,0.5,0.5,0.0,0.0,0.3,36.8,,
2,2016-01-01 05:38:42,2016-01-01 06:23:00,3,20.64,-73.9824676513672,40.72332763671875,3,N,-74.18392944335938,40.69134521484375,1,76.0,0.5,0.0,0.0,12.5,0.3,89.3,,
2,2016-01-01 05:40:19,2016-01-01 06:23:47,1,9.27,-74.00316619873048,40.74393081665039,1,N,-73.9259033203125,40.81179809570313,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,,
1,2016-01-01 05:41:13,2016-01-01 06:24:18,1,11.4,-74.00749969482422,40.70512771606445,1,N,-73.94306182861328,40.82133865356445,1,42.0,0.5,0.5,8.65,0.0,0.3,51.95,,
2,2016-01-01 05:42:16,2016-01-01 06:21:33,2,18.69,-73.78227233886719,40.644752502441406,1,N,-73.9578399658203,40.71004867553711,2,53.5,0.5,0.5,0.0,0.0,0.3,54.8,,
2,2016-01-01 05:42:37,2016-01-01 06:20:58,1,7.97,-73.98979949951173,40.729881286621094,1,N,-73.94222259521484,40.81750869750977,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8,,
1,2016-01-01 05:43:19,2016-01-01 06:23:15,1,13.9,-73.9872055053711,40.75095748901367,1,N,-73.90898895263672,40.63276290893555,1,42.5,0.5,0.5,4.0,0.0,0.3,47.8,,
2,2016-01-01 05:43:25,2016-01-01 06:24:41,1,18.04,-73.78208923339844,40.64470291137695,2,N,-73.97879028320312,40.76110076904297,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 05:44:01,2016-01-01 06:20:35,2,12.3,0.0,0.0,1,N,0.0,0.0,2,38.0,0.5,0.5,0.0,0.0,0.3,39.3,,
1,2016-01-01 05:45:01,2016-01-01 06:24:28,1,7.7,-73.98137664794923,40.76449966430664,1,N,-73.92298126220702,40.82617568969727,2,33.5,0.5,0.5,0.0,0.0,0.3,34.8,,
2,2016-01-01 05:45:28,2016-01-01 06:23:30,5,10.98,-73.98787689208984,40.700111389160156,1,N,-73.93533325195312,40.81340026855469,1,39.5,0.5,0.5,10.2,0.0,0.3,51.0,,
2,2016-01-01 05:45:39,2016-01-01 06:20:31,2,10.2,-74.00010681152342,40.748477935791016,1,N,-73.93927764892578,40.84820556640625,1,34.0,0.5,0.5,4.0,0.0,0.3,39.3,,
2,2016-01-01 05:46:45,2016-01-01 06:20:36,1,21.22,-73.77667236328125,40.64543151855469,2,N,-73.95771789550781,40.76762771606445,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 05:47:32,2016-01-01 06:23:45,1,12.37,-73.98727416992188,40.7504997253418,1,N,-73.91407775878906,40.64978790283203,2,39.0,0.5,0.5,0.0,0.0,0.3,40.3,,
1,2016-01-01 05:48:39,2016-01-01 06:23:41,1,15.4,-73.97899627685547,40.783363342285156,1,N,-73.96237182617188,40.65731430053711,1,44.0,0.5,0.5,9.05,0.0,0.3,54.35,,
2,2016-01-01 05:49:00,2016-01-01 06:20:05,6,21.12,-73.78170013427734,40.6447868347168,2,N,-73.97130584716798,40.79602813720703,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,,
2,2016-01-01 05:49:01,2016-01-01 06:23:43,1,24.39,-73.77678680419923,40.6456184387207,1,N,-74.01290893554686,40.64299774169922,2,65.0,0.5,0.5,0.0,0.0,0.3,66.3,,
1,2016-01-01 05:49:42,2016-01-01 06:23:35,3,9.3,-73.98818969726562,40.74834442138672,1,N,-73.89901733398438,40.736732482910156,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,,
1,2016-01-01 05:49:56,2016-01-01 06:23:02,1,11.2,-74.00291442871094,40.7333869934082,1,N,-73.97393035888672,40.67449569702149,2,35.5,0.5,0.5,0.0,0.0,0.3,36.8,,
