VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 13:29:01,2016-01-01 15:07:33,1,31.11,-74.00981903076173,40.70186233520508,1,N,-73.9905776977539,40.76115036010742,2,97.5,0.0,0.5,0.0,0.0,0.3,98.3,,
2,2016-01-01 13:57:12,2016-01-01 15:06:35,1,23.8,-73.99568176269531,40.68289184570313,3,N,-74.18020629882812,40.695499420166016,2,81.0,0.0,0.0,0.0,16.04,0.3,97.34,,
1,2016-01-01 14:05:01,2016-01-01 15:06:27,1,34.5,-73.79045104980467,40.64311981201172,3,N,-74.1770782470703,40.69469833374024,1,110.5,0.0,0.0,25.36,16.04,0.3,152.2,,
1,2016-01-01 14:07:47,2016-01-01 15:06:54,2,16.9,-73.93974304199219,40.67468643188477,1,Y,-73.97587585449219,40.75215530395508,1,56.5,0.0,0.5,12.57,5.54,0.3,75.41,,
1,2016-01-01 14:10:10,2016-01-01 15:09:23,1,9.3,-74.00653839111328,40.71181106567383,1,N,-73.95146179199219,40.71277236938477,2,41.5,0.0,0.5,0.0,0.0,0.3,42.3,,
1,2016-01-01 14:15:59,2016-01-01 15:07:56,2,29.7,-73.77682495117188,40.645862579345696,1,N,-74.15928649902342,40.54297637939453,2,80.0,0.0,0.5,0.0,11.08,0.3,91.88,,
2,2016-01-01 14:19:45,2016-01-01 15:05:32,6,20.43,-73.77670288085938,40.6452522277832,2,N,-73.98409271240234,40.7822151184082,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 14:23:37,2016-01-01 15:07:41,2,17.8,-73.97394561767578,40.75775909423828,3,N,-74.17765045166014,40.690391540527344,2,70.0,0.0,0.0,0.0,10.5,0.3,80.8,,
2,2016-01-01 14:24:12,2016-01-01 15:05:56,1,18.34,-73.77679443359375,40.64552688598633,2,N,-73.9788589477539,40.76197814941406,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 14:24:40,2016-01-01 15:08:49,3,18.6,-73.78179168701173,40.64463806152344,2,N,-73.98584747314453,40.759590148925774,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,,
1,2016-01-01 14:25:02,2016-01-01 15:05:49,1,21.2,-73.77667236328125,40.64537048339844,2,N,-73.97776794433594,40.77706527709961,1,52.0,0.0,0.5,11.66,5.54,0.3,70.0,,
1,2016-01-01 14:27:02,2016-01-01 15:06:16,2,19.9,-73.98158264160156,40.78056335449219,2,N,-73.78963470458984,40.644676208496094,1,52.0,0.0,0.5,1.0,5.54,0.3,59.34,,
2,2016-01-01 14:27:31,2016-01-01 15:06:47,1,17.39,-73.98004913330078,40.76147079467773,2,N,-73.79021453857422,40.644058227539055,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
1,2016-01-01 14:27:52,2016-01-01 15:08:07,2,21.5,-73.97652435302734,40.77532958984375,1,N,-73.95967102050781,40.57771682739258,2,59.5,0.0,0.5,0.0,0.0,0.3,60.3,,
1,2016-01-01 14:28:10,2016-01-01 15:08:41,3,21.3,-73.79000854492188,40.64358520507813,2,N,-74.00965881347656,40.71122360229492,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 14:28:24,2016-01-01 15:08:08,1,18.7,-73.78025817871094,40.64571762084961,2,N,-74.00371551513672,40.741249084472656,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 14:28:33,2016-01-01 15:09:04,3,17.7,-73.7902603149414,40.64683532714844,2,N,-73.994384765625,40.75419235229492,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 14:30:13,2016-01-01 15:06:17,1,17.9,-73.78216552734375,40.6447868347168,2,N,-73.98761749267578,40.757568359375,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
