VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 19:48:23,2016-01-01 20:52:12,2,20.3,-73.984375,40.76198959350585,1,N,-74.00273132324219,40.73051834106445,4,63.5,1.0,0.5,0.0,0.0,0.3,65.3,,
1,2016-01-01 20:00:57,2016-01-01 20:51:21,1,14.7,-73.7769775390625,40.64518737792969,1,N,-73.93975067138672,40.66677856445313,2,47.5,0.5,0.5,0.0,0.0,0.3,48.8,,
2,2016-01-01 20:01:39,2016-01-01 20:50:18,1,27.53,-73.98689270019531,40.745750427246094,5,N,-74.30838775634766,40.5586051940918,1,175.0,0.0,0.0,15.0,10.5,0.3,200.8,,
1,2016-01-01 20:09:36,2016-01-01 20:50:13,1,15.7,-73.78071594238281,40.64519119262695,2,N,-74.01004791259766,40.70914077758789,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,,
2,2016-01-01 20:11:21,2016-01-01 20:53:50,1,16.39,-74.00508880615234,40.71976852416992,1,N,-73.88075256347656,40.87726974487305,2,49.0,0.5,0.5,0.0,0.0,0.3,50.3,,
2,2016-01-01 20:11:33,2016-01-01 20:52:03,1,8.74,-73.98623657226562,40.75671005249024,1,N,-73.93186950683594,40.6817512512207,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,,
2,2016-01-01 20:11:51,2016-01-01 20:52:52,1,7.36,-73.99434661865234,40.765869140625,1,N,-73.8755874633789,40.75915908813477,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,,
2,2016-01-01 20:13:43,2016-01-01 20:52:19,1,7.18,-74.00818634033203,40.737319946289055,1,N,-73.9570083618164,40.66158676147461,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8,,
1,2016-01-01 20:14:54,2016-01-01 20:50:47,2,18.4,-73.78333282470702,40.64418029785156,2,N,-73.99280548095702,40.756660461425774,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 20:14:54,2016-01-01 20:54:16,1,14.3,-73.78262329101562,40.64443588256836,1,N,-73.99803161621094,40.68299102783203,1,42.5,1.0,0.5,15.0,0.0,0.3,59.3,,
2,2016-01-01 20:15:00,2016-01-01 20:50:54,1,19.49,-73.7828598022461,40.64442825317383,2,N,-74.00113677978516,40.72111892700195,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,,
2,2016-01-01 20:15:01,2016-01-01 20:50:47,3,10.53,-73.97754669189453,40.74629974365234,1,N,-73.80303955078125,40.76153945922852,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,,
1,2016-01-01 20:15:36,2016-01-01 20:52:42,2,17.7,-73.98572540283203,40.76118087768555,2,N,-73.7905044555664,40.643943786621094,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
2,2016-01-01 20:15:52,2016-01-01 20:50:08,6,16.62,-73.98606109619139,40.75963592529297,3,N,-74.18122100830078,40.69211959838867,2,67.0,0.5,0.0,0.0,18.04,0.3,85.84,,
2,2016-01-01 20:16:02,2016-01-01 20:54:48,2,12.26,-73.97420501708984,40.762245178222656,1,N,-73.93269348144531,40.6619987487793,2,39.0,0.5,0.5,0.0,0.0,0.3,40.3,,
2,2016-01-01 20:16:38,2016-01-01 20:52:04,1,17.99,-73.96372985839844,40.77532958984375,2,N,-73.78302764892578,40.648750305175774,1,52.0,0.0,0.5,15.84,0.0,0.3,68.64,,
1,2016-01-01 20:17:49,2016-01-01 20:51:11,2,9.2,-73.99107360839844,40.727943420410156,1,Y,-73.94111633300781,40.81005096435547,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,,
1,2016-01-01 20:18:38,2016-01-01 20:50:56,6,17.8,-73.7821273803711,40.64456558227539,2,N,-73.99340057373048,40.75620651245117,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 20:21:00,2016-01-01 20:50:45,1,2.51,-73.97872924804686,40.78340148925781,1,N,-73.98312377929686,40.75529861450195,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,,
2,2016-01-01 20:21:18,2016-01-01 20:53:01,1,1.11,-73.99034881591797,40.75632858276367,1,N,-73.97522735595702,40.757850646972656,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,
2,2016-01-01 20:21:21,2016-01-01 20:52:24,1,20.26,-73.7856216430664,40.648193359375,2,N,-73.9712905883789,40.79710006713867,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34,,
1,2016-01-01 20:21:29,2016-01-01 20:54:25,1,18.6,-73.78223419189453,40.6442756652832,2,N,-74.00407409667969,40.72446823120117,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,,
