VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 09:43:38,2016-01-01 10:42:29,3,30.39,-73.98751831054686,40.77009963989258,1,N,-73.6031723022461,40.73374557495117,1,86.0,0.0,0.5,27.7,5.54,0.3,120.04,,
1,2016-01-01 10:05:35,2016-01-01 10:41:34,1,10.8,-73.77665710449219,40.64541244506836,1,N,-73.9046630859375,40.669193267822266,2,36.5,0.0,0.5,0.0,0.0,0.3,37.3,,
1,2016-01-01 10:06:47,2016-01-01 10:44:34,1,19.8,-73.98922729492188,40.73043441772461,2,N,-73.79036712646483,40.6668701171875,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 10:07:38,2016-01-01 10:43:57,6,2.33,-73.97998809814453,40.78389739990234,1,N,-73.94699859619139,40.771934509277344,1,11.0,0.0,0.5,8.08,0.0,0.3,19.88,,
1,2016-01-01 10:08:06,2016-01-01 10:40:14,1,21.3,-73.79037475585938,40.6436653137207,2,N,-73.97830963134766,40.78567886352539,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 10:08:42,2016-01-01 10:40:37,4,17.4,-73.78826904296875,40.641685485839844,1,N,-73.96812438964845,40.625396728515625,1,48.5,0.0,0.5,5.0,0.0,0.3,54.3,,
1,2016-01-01 10:09:30,2016-01-01 10:40:19,3,18.8,-73.78128814697266,40.64484786987305,2,N,-74.00349426269531,40.74873352050781,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
2,2016-01-01 10:09:43,2016-01-01 10:42:05,5,16.04,-73.9527816772461,40.76795959472656,1,N,-73.87274932861328,40.67551803588867,2,45.5,0.0,0.5,0.0,0.0,0.3,46.3,,
1,2016-01-01 10:11:41,2016-01-01 10:41:11,3,17.1,-73.78369140625,40.64864349365234,2,N,-73.98126220703125,40.75269317626953,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 10:12:06,2016-01-01 10:44:46,2,18.6,-73.78997039794923,40.64311599731445,2,N,-73.97895812988281,40.76412963867188,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,,
2,2016-01-01 10:12:06,2016-01-01 10:40:44,1,21.96,-74.01274871826173,40.71056747436523,1,N,-73.79942321777342,40.66741180419922,2,58.0,0.0,0.5,0.0,0.0,0.3,58.8,,
2,2016-01-01 10:12:07,2016-01-01 10:42:54,6,20.83,-73.9742202758789,40.757808685302734,3,N,-74.17819213867188,40.68987274169922,1,74.0,0.0,0.0,23.45,19.5,0.3,117.25,,
2,2016-01-01 10:12:10,2016-01-01 10:40:07,1,11.4,-73.99803161621094,40.72396087646485,1,N,-73.99803161621094,40.72396087646485,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,,
1,2016-01-01 10:12:48,2016-01-01 10:41:30,2,17.4,-74.00384521484375,40.753093719482415,2,N,-73.7897186279297,40.64290237426758,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
1,2016-01-01 10:13:04,2016-01-01 10:41:19,1,17.6,-73.98200988769531,40.77051544189453,2,N,-73.7835693359375,40.64360809326172,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 10:13:26,2016-01-01 10:42:54,1,9.12,-73.99030303955078,40.75418090820313,1,N,-73.90812683105469,40.683738708496094,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3,,
2,2016-01-01 10:13:45,2016-01-01 10:41:11,1,10.16,-73.86331939697266,40.769691467285156,1,N,-73.86331939697266,40.769691467285156,1,32.0,0.0,0.5,8.2,0.0,0.3,41.0,,
1,2016-01-01 10:14:19,2016-01-01 10:40:33,1,9.8,-73.99687957763672,40.75257873535156,5,N,-74.05503845214845,40.71094512939453,3,0.01,0.0,0.0,0.0,0.0,0.3,0.31,,
2,2016-01-01 10:14:24,2016-01-01 10:41:14,1,6.66,-73.9850311279297,40.73646926879883,1,N,-73.9500961303711,40.6662483215332,1,24.0,0.0,0.5,0.0,0.0,0.3,24.8,,
2,2016-01-01 10:14:30,2016-01-01 10:40:45,2,10.62,-73.78956604003906,40.64681243896485,1,N,-73.94548797607422,40.66132354736328,2,33.0,0.0,0.5,0.0,0.0,0.3,33.8,,
1,2016-01-01 10:14:33,2016-01-01 10:40:32,1,4.3,-73.99961853027342,40.72830581665039,1,N,-73.99679565429686,40.76655578613281,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8,,
1,2016-01-01 10:15:23,2016-01-01 10:41:56,1,17.2,-73.98199462890625,40.75551223754883,3,N,-74.18310546875,40.687984466552734,1,64.5,0.0,0.0,6.0,0.0,0.3,70.8,,
1,2016-01-01 10:15:51,2016-01-01 10:40:43,2,12.2,-73.86392974853516,40.76982879638672,1,N,-73.99647521972656,40.68584442138672,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,,
2,2016-01-01 10:16:11,2016-01-01 10:42:14,1,10.47,-73.99036407470702,40.771522521972656,1,N,-73.96466827392578,40.68272399902344,1,32.5,0.0,0.5,5.5,0.0,0.3,38.8,,
2,2016-01-01 10:16:38,2016-01-01 10:41:35,3,17.56,-73.99514770507811,40.74476623535156,2,N,-73.78253173828125,40.64875793457031,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 10:16:47,2016-01-01 10:41:20,2,17.38,-73.77669525146483,40.6452751159668,2,N,-73.98258972167969,40.7510986328125,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 10:16:51,2016-01-01 10:43:31,2,17.87,-74.001708984375,40.7408561706543,2,N,-73.78858947753906,40.64744567871094,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
1,2016-01-01 10:17:25,2016-01-01 10:43:23,1,15.6,-73.97401428222656,40.76309585571289,1,N,-73.83122253417969,40.84737396240234,2,43.0,0.0,0.5,0.0,0.0,0.3,43.8,,
1,2016-01-01 10:17:29,2016-01-01 10:42:59,1,20.5,-73.77672576904298,40.64524459838867,1,N,-73.92298889160156,40.8427848815918,2,54.0,0.0,0.5,0.0,5.54,0.3,60.34,,
2,2016-01-01 10:18:00,2016-01-01 10:42:29,5,6.72,-73.94957733154298,40.82786560058594,1,N,-73.92271423339844,40.809242248535156,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,,
2,2016-01-01 10:18:16,2016-01-01 10:43:18,5,9.82,-73.93194580078125,40.70769882202149,1,N,-73.9769287109375,40.68863296508789,1,30.5,0.0,0.5,2.2,0.0,0.3,33.5,,
1,2016-01-01 10:18:21,2016-01-01 10:41:03,1,9.8,-73.8643798828125,40.770408630371094,1,N,-73.97001647949219,40.799896240234375,2,30.0,0.0,0.5,0.0,5.54,0.3,36.34,,
1,2016-01-01 10:18:24,2016-01-01 10:41:52,1,12.0,0.0,0.0,1,N,0.0,0.0,1,34.5,0.0,0.5,8.15,5.54,0.3,48.99,,
1,2016-01-01 10:18:26,2016-01-01 10:44:23,1,17.5,-73.78924560546875,40.64727020263672,2,N,-74.00175476074219,40.73774337768555,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
2,2016-01-01 10:18:33,2016-01-01 10:44:59,1,19.89,-73.96296691894531,40.77463150024415,2,N,-73.77629852294923,40.64538955688477,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 10:18:38,2016-01-01 10:43:09,1,9.42,-74.00717163085938,40.70738220214844,1,N,-73.92227935791014,40.769508361816406,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,,
1,2016-01-01 10:19:05,2016-01-01 10:41:40,1,10.0,-73.87071990966798,40.773658752441406,1,N,-73.9847183227539,40.74455642700195,1,30.0,0.0,0.5,5.0,0.0,0.3,35.8,,
