VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 08:11:08,2016-01-01 08:58:59,1,22.1,-73.97940063476562,40.748130798339844,1,N,-73.97661590576173,40.74764633178711,1,65.0,0.0,0.5,5.0,11.08,0.3,81.88,,
1,2016-01-01 08:20:11,2016-01-01 08:58:19,1,17.1,0.0,0.0,1,N,0.0,0.0,2,49.5,0.0,0.5,0.0,0.0,0.3,50.3,,
1,2016-01-01 08:23:42,2016-01-01 08:55:14,1,17.4,-73.97611236572266,40.7335090637207,3,N,-74.17698669433594,40.69490051269531,1,65.0,0.0,0.0,0.0,12.5,0.3,77.8,,
2,2016-01-01 08:24:59,2016-01-01 08:56:11,1,20.23,-73.78970336914062,40.64693069458008,2,N,-73.9822769165039,40.78287124633789,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 08:25:08,2016-01-01 08:58:58,1,21.21,-73.78851318359375,40.647403717041016,2,N,-73.9825439453125,40.782325744628906,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
1,2016-01-01 08:25:43,2016-01-01 08:55:22,1,20.7,-74.00640106201173,40.73701858520508,2,N,-74.00640106201173,40.73701858520508,1,52.0,0.0,0.5,7.2,0.0,0.3,60.0,,
2,2016-01-01 08:26:03,2016-01-01 08:57:37,2,22.23,-73.77680969238281,40.64537811279297,1,N,-74.0164566040039,40.64265060424805,1,60.0,0.0,0.5,0.0,0.0,0.3,60.8,,
1,2016-01-01 08:26:52,2016-01-01 08:59:53,1,20.9,-73.97975158691406,40.7805290222168,2,N,-73.77629852294923,40.64545440673828,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
1,2016-01-01 08:26:54,2016-01-01 08:59:34,1,13.3,-73.7823257446289,40.64475631713867,1,N,-73.97821044921875,40.66865921020508,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,,
2,2016-01-01 08:27:02,2016-01-01 08:57:27,1,16.96,-73.95585632324219,40.68159103393555,3,N,-74.17729187011719,40.69506072998047,1,65.0,0.0,0.0,5.0,12.5,0.3,82.8,,
1,2016-01-01 08:28:45,2016-01-01 08:55:08,1,7.2,-73.94888305664062,40.710975646972656,1,N,-73.99019622802734,40.76687622070313,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,,
2,2016-01-01 08:29:02,2016-01-01 08:57:44,5,12.12,-73.97430419921875,40.793758392333984,1,N,-73.88548278808595,40.77318572998047,1,37.0,0.0,0.5,8.67,5.54,0.3,52.01,,
1,2016-01-01 08:29:22,2016-01-01 08:56:37,1,17.6,-73.98686218261719,40.76046752929688,2,N,-73.79068756103516,40.64419174194336,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 08:29:26,2016-01-01 08:59:17,5,17.39,-73.77677917480467,40.64539337158203,1,N,-73.9791717529297,40.605335235595696,2,49.0,0.0,0.5,0.0,0.0,0.3,49.8,,
2,2016-01-01 08:29:35,2016-01-01 08:59:57,6,11.56,-74.01041412353516,40.71169662475585,1,N,-74.00958251953125,40.7021369934082,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3,,
2,2016-01-01 08:29:44,2016-01-01 08:59:04,6,12.99,-73.78978729248048,40.646499633789055,1,N,-73.98092651367188,40.6756248474121,1,38.0,0.0,0.5,7.76,0.0,0.3,46.56,,
2,2016-01-01 08:29:55,2016-01-01 08:56:49,6,18.21,-73.77681732177734,40.64516067504883,2,N,-73.98614501953125,40.75862884521485,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 08:29:56,2016-01-01 08:57:11,1,10.7,-73.97831726074219,40.7456169128418,1,N,-73.92235565185547,40.67110824584961,2,32.0,0.0,0.5,0.0,0.0,0.3,32.8,,
2,2016-01-01 08:30:25,2016-01-01 08:59:00,1,19.22,-73.78269958496094,40.64440536499024,2,N,-73.94786834716798,40.77488327026367,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,,
