VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 18:42:26,2016-01-01 19:48:20,1,1.31,-73.93008422851562,40.81961441040039,1,N,-73.93008422851562,40.81957626342773,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,
1,2016-01-01 18:49:16,2016-01-01 19:45:11,3,30.0,-73.78681182861328,40.64510726928711,5,N,-73.97451782226562,40.93415069580078,1,116.0,0.0,0.0,26.85,18.04,0.3,161.19,,
1,2016-01-01 18:49:25,2016-01-01 19:49:45,1,19.8,-73.78994750976562,40.64402770996094,2,N,-73.99410247802734,40.7542724609375,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 18:55:53,2016-01-01 19:47:36,1,21.82,-73.7901382446289,40.64730072021485,2,N,-73.9856185913086,40.7611198425293,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 18:55:58,2016-01-01 19:46:16,1,18.6,-73.78984832763672,40.64321899414063,2,N,-73.9854965209961,40.76860809326172,1,52.0,0.0,0.5,7.2,0.0,0.3,60.0,,
2,2016-01-01 18:57:13,2016-01-01 19:45:10,1,25.67,-73.7818374633789,40.64473342895508,2,N,-74.0068130493164,40.707618713378906,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 18:59:17,2016-01-01 19:49:29,1,13.0,-73.98954010009766,40.756446838378906,1,N,-73.8818817138672,40.645774841308594,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8,,
2,2016-01-01 19:00:27,2016-01-01 19:49:06,4,19.11,-73.78123474121094,40.64505004882813,2,N,-74.00418853759766,40.72183227539063,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 19:00:38,2016-01-01 19:46:28,2,18.96,-73.78106689453125,40.64501190185547,2,N,-74.00048828125,40.720008850097656,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,,
2,2016-01-01 19:00:56,2016-01-01 19:46:49,2,20.92,-73.77669525146483,40.645206451416016,1,N,-73.9769515991211,40.664588928222656,1,58.5,0.0,0.5,14.82,0.0,0.3,74.12,,
2,2016-01-01 19:04:34,2016-01-01 19:48:10,1,17.83,-73.78961944580078,40.64635848999024,2,N,-74.00263977050781,40.747989654541016,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 19:06:10,2016-01-01 19:45:12,2,18.14,-73.78362274169923,40.64864349365234,2,N,-73.99185943603516,40.75609588623047,1,52.0,0.0,0.5,10.08,5.54,0.3,68.42,,
2,2016-01-01 19:06:24,2016-01-01 19:45:46,1,18.93,-73.7819061279297,40.64460754394531,2,N,-74.00330352783203,40.740177154541016,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
