VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 14:57:22,2016-01-01 16:06:16,2,20.9,-73.78427124023438,40.64863586425781,2,N,-74.01411437988281,40.708099365234375,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 15:01:54,2016-01-01 16:06:19,1,15.85,-73.78585052490234,40.64778137207031,2,N,-73.98308563232422,40.75874710083008,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 15:14:36,2016-01-01 16:09:00,1,18.32,-73.78883361816406,40.6421012878418,2,N,-73.9859390258789,40.757320404052734,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 15:14:59,2016-01-01 16:05:00,3,22.1,-73.7924270629883,40.64489364624024,2,N,-73.9897232055664,40.76215744018555,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
1,2016-01-01 15:16:25,2016-01-01 16:07:35,1,14.6,-73.79008483886719,40.647010803222656,1,N,-74.00177764892578,40.64904403686523,2,48.5,0.0,0.5,0.0,0.0,0.3,49.3,,
1,2016-01-01 15:16:48,2016-01-01 16:09:17,1,16.7,-73.79890441894531,40.64523696899415,2,N,-73.97863006591797,40.763916015625,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
1,2016-01-01 15:17:55,2016-01-01 16:08:49,2,17.6,-73.78205108642578,40.64458847045898,2,N,-73.98115539550781,40.7646598815918,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,,
1,2016-01-01 15:19:55,2016-01-01 16:05:36,2,18.2,-73.78984069824219,40.64685440063477,2,N,-73.99927520751955,40.74481964111328,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 15:20:14,2016-01-01 16:06:28,2,20.87,-73.78960418701173,40.64659118652344,2,N,-73.97984313964845,40.77610778808594,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 15:20:50,2016-01-01 16:05:07,1,17.75,-73.7819061279297,40.64466857910156,2,N,-73.9874496459961,40.75765228271485,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
