VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 22:23:45,2016-01-01 23:10:41,2,20.0,-73.98368835449219,40.74557113647461,2,N,-73.78224182128906,40.6442756652832,1,52.0,0.0,0.5,40.0,5.54,0.3,98.34,,
1,2016-01-01 22:26:43,2016-01-01 23:10:27,1,21.1,-73.79037475585938,40.643951416015625,2,N,-73.98097229003906,40.787757873535156,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
1,2016-01-01 22:28:13,2016-01-01 23:13:48,1,14.0,-73.98270416259766,40.73146438598633,1,N,-73.87815856933594,40.64505386352539,1,45.5,0.5,0.5,9.36,0.0,0.3,56.16,,
2,2016-01-01 22:30:49,2016-01-01 23:13:16,2,9.7,-73.98953247070312,40.7576904296875,1,N,-73.95620727539062,40.6628303527832,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,,
1,2016-01-01 22:31:27,2016-01-01 23:11:15,1,20.7,-73.78981018066406,40.64372253417969,2,N,-74.00172424316406,40.73291015625,1,52.0,0.0,0.5,7.0,5.54,0.3,65.34,,
2,2016-01-01 22:32:22,2016-01-01 23:12:48,1,21.5,-73.7889404296875,40.64173126220703,2,N,-73.98481750488281,40.779388427734375,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,,
2,2016-01-01 22:33:03,2016-01-01 23:10:04,1,7.99,-73.98594665527344,40.75994110107422,1,N,-73.97824096679686,40.663101196289055,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,,
1,2016-01-01 22:34:23,2016-01-01 23:12:24,1,15.1,-73.78398132324219,40.64867782592773,2,N,-74.00718688964845,40.70989990234375,1,52.0,0.0,0.5,7.2,0.0,0.3,60.0,,
2,2016-01-01 22:34:50,2016-01-01 23:10:51,1,13.72,-73.78800964355469,40.64165115356445,1,N,-73.9832534790039,40.67293930053711,1,41.5,0.5,0.5,8.56,0.0,0.3,51.36,,
1,2016-01-01 22:35:07,2016-01-01 23:12:10,2,20.9,-73.79032135009766,40.64407730102539,2,N,-73.97443389892578,40.78335952758789,1,52.0,0.0,0.5,8.66,5.54,0.3,67.0,,
2,2016-01-01 22:35:19,2016-01-01 23:11:39,1,19.05,-73.79014587402342,40.64396667480469,2,N,-74.00168609619139,40.745918273925774,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 22:35:37,2016-01-01 23:14:16,1,18.53,-73.79057312011719,40.64397048950195,2,N,-73.99358367919923,40.76314926147461,1,52.0,0.0,0.5,6.0,5.54,0.3,64.34,,
2,2016-01-01 22:36:08,2016-01-01 23:13:01,1,20.78,-73.7801742553711,40.6456184387207,2,N,-73.98047637939453,40.787410736083984,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
