VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 04:00:23,2016-01-01 05:00:13,4,6.9,-74.00157928466798,40.74192810058594,1,N,-73.99977111816406,40.74880599975585,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,,
2,2016-01-01 04:03:07,2016-01-01 05:01:21,1,11.15,-73.9869384765625,40.71923065185547,1,N,-73.90460968017578,40.720703125,2,43.0,0.5,0.5,0.0,0.0,0.3,44.3,,
1,2016-01-01 04:06:29,2016-01-01 05:01:25,1,8.8,-73.94921112060547,40.82835006713867,1,N,-73.8901138305664,40.75068283081055,2,26.0,0.5,0.5,0.0,5.54,0.3,32.84,,
1,2016-01-01 04:10:50,2016-01-01 05:00:17,1,15.4,-73.98886108398438,40.76301193237305,1,N,-73.9593048095703,40.61294174194336,2,49.5,0.5,0.5,0.0,0.0,0.3,50.8,,
1,2016-01-01 04:11:37,2016-01-01 05:04:38,1,9.4,-73.99280548095702,40.757637023925774,5,N,-73.91646575927734,40.67926406860352,2,0.01,0.0,0.0,0.0,0.0,0.3,0.31,,
2,2016-01-01 04:13:26,2016-01-01 05:03:10,1,9.99,-73.98835754394531,40.7643928527832,1,N,-73.9146499633789,40.70155334472656,2,39.0,0.5,0.5,0.0,0.0,0.3,40.3,,
1,2016-01-01 04:14:55,2016-01-01 05:01:19,1,14.2,-73.99028778076173,40.757118225097656,1,N,-73.89636993408203,40.66251754760742,2,46.0,0.5,0.5,0.0,0.0,0.3,47.3,,
2,2016-01-01 04:15:05,2016-01-01 05:04:29,3,15.82,-73.9593276977539,40.67705535888672,1,N,-73.94325256347656,40.82629776000977,1,48.5,0.5,0.5,9.96,0.0,0.3,59.76,,
2,2016-01-01 04:15:07,2016-01-01 05:02:54,1,25.74,-73.98526763916014,40.73197937011719,1,N,-73.84590148925781,40.575870513916016,1,70.5,0.5,0.5,15.88,7.62,0.3,95.3,,
1,2016-01-01 04:15:29,2016-01-01 05:03:58,1,3.7,-73.97399139404298,40.75208282470703,1,N,-73.8831558227539,40.76853942871094,4,2.5,0.5,0.5,0.0,0.0,0.3,3.8,,
1,2016-01-01 04:15:51,2016-01-01 05:01:25,2,8.6,-73.99514007568358,40.7440185546875,1,N,-73.89981842041014,40.70354461669922,2,34.0,0.5,0.5,0.0,0.0,0.3,35.3,,
2,2016-01-01 04:15:58,2016-01-01 05:03:20,2,17.31,-73.98782348632812,40.72130584716797,1,N,-74.03231048583984,40.63018798828125,2,52.0,0.5,0.5,0.0,0.0,0.3,53.3,,
2,2016-01-01 04:18:19,2016-01-01 05:00:05,6,6.0,-74.00212860107422,40.73239135742188,1,N,-74.00000762939453,40.7115478515625,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,
2,2016-01-01 04:20:29,2016-01-01 05:00:55,1,6.44,-73.99449157714845,40.7434959411621,1,N,-73.92781066894531,40.68883514404297,1,29.5,0.5,0.5,6.0,0.0,0.3,36.8,,
1,2016-01-01 04:21:00,2016-01-01 05:03:49,2,13.5,-73.95640563964844,40.71699142456055,1,N,-73.9170913696289,40.75991439819336,1,42.5,0.5,0.5,10.95,0.0,0.3,54.75,,
2,2016-01-01 04:21:01,2016-01-01 05:00:34,1,12.34,-73.93894958496094,40.70447158813477,1,N,-73.9363784790039,40.82006072998047,1,41.0,0.5,0.5,8.46,0.0,0.3,50.76,,
1,2016-01-01 04:21:10,2016-01-01 05:00:27,2,9.3,-73.98875427246094,40.76360702514648,1,N,-73.91946411132812,40.67873001098633,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,,
1,2016-01-01 04:21:19,2016-01-01 05:00:43,1,9.6,-73.98582458496094,40.722740173339844,1,N,-73.87442016601562,40.672061920166016,1,32.5,0.5,0.5,0.0,0.0,0.3,33.8,,
1,2016-01-01 04:21:22,2016-01-01 05:04:52,1,1.9,-74.00524139404298,40.73986434936523,1,N,-73.98252868652342,40.67815780639648,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,
2,2016-01-01 04:21:24,2016-01-01 05:02:22,1,8.2,-73.99383544921875,40.75695037841797,1,N,-73.99168395996094,40.76498794555664,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,,
2,2016-01-01 04:21:36,2016-01-01 05:00:46,1,5.77,-74.00752258300781,40.72555923461913,1,N,-73.91580963134766,40.68597030639648,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,,
1,2016-01-01 04:21:55,2016-01-01 05:00:51,1,8.6,-73.98774719238281,40.72848892211913,1,N,-73.9983901977539,40.63798522949219,1,31.0,0.5,0.5,5.0,0.0,0.3,37.3,,
2,2016-01-01 04:22:25,2016-01-01 05:01:29,2,19.24,-73.98506927490234,40.74229431152344,1,N,-73.99122619628906,40.61807632446289,1,55.0,0.5,0.5,0.0,0.0,0.3,56.3,,
1,2016-01-01 04:22:30,2016-01-01 05:00:30,1,10.6,-73.99247741699219,40.68981170654297,1,N,-73.83140563964844,40.70335388183594,1,35.0,0.5,0.5,5.0,0.0,0.3,41.3,,
2,2016-01-01 04:22:52,2016-01-01 05:02:07,1,15.01,-73.96186065673827,40.6805076599121,1,N,-73.75276947021484,40.726341247558594,1,46.0,0.5,0.5,11.82,0.0,0.3,59.12,,
1,2016-01-01 04:22:56,2016-01-01 05:02:27,1,5.4,-73.98970031738281,40.72967529296875,1,N,-73.91651916503906,40.69871139526367,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,,
2,2016-01-01 04:24:05,2016-01-01 05:00:53,1,13.74,-74.00453186035155,40.71945190429688,1,N,-73.91847229003906,40.871498107910156,2,41.5,0.5,0.5,0.0,0.0,0.3,42.8,,
1,2016-01-01 04:24:12,2016-01-01 05:00:38,1,7.4,-73.98414611816406,40.74321746826172,1,N,-73.90252685546875,40.697917938232415,1,28.5,0.5,0.5,8.9,0.0,0.3,38.7,,
1,2016-01-01 04:24:15,2016-01-01 05:01:58,1,7.4,-74.00148010253906,40.731101989746094,1,N,-73.90489959716798,40.70660400390625,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,,
2,2016-01-01 04:24:17,2016-01-01 05:01:00,1,8.74,-74.007080078125,40.70705795288085,1,N,-73.95216369628906,40.803558349609375,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,,
2,2016-01-01 04:24:46,2016-01-01 05:03:30,1,10.8,-73.98314666748048,40.67743682861328,1,N,-73.95171356201173,40.78493881225585,1,36.0,0.5,0.5,9.32,0.0,0.3,46.62,,
1,2016-01-01 04:24:51,2016-01-01 05:03:35,1,8.7,-73.98534393310547,40.74736785888672,1,N,-73.94821166992188,40.7929916381836,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,,
2,2016-01-01 04:24:52,2016-01-01 05:01:14,1,18.8,-73.98162841796875,40.78458023071289,2,N,-73.78273010253906,40.644058227539055,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,,
2,2016-01-01 04:25:39,2016-01-01 05:02:50,2,19.19,-73.98900604248048,40.748847961425774,1,N,-74.08045196533203,40.64719009399415,2,53.5,0.5,0.5,0.0,16.62,0.3,71.42,,
1,2016-01-01 04:25:41,2016-01-01 05:00:46,1,5.7,-74.00211334228516,40.729488372802734,1,N,-73.92686462402342,40.68215942382813,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,,
