VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-01 07:18:30,2016-01-01 08:06:01,1,16.96,-73.98783874511719,40.76005172729492,1,N,-73.86781311035155,40.8563346862793,2,51.5,0.0,0.5,0.0,0.0,0.3,52.3
2,2016-01-01 07:19:01,2016-01-01 08:08:47,2,13.35,-73.98236083984375,40.765640258789055,1,N,-73.96424865722656,40.69434356689453,2,44.5,0.0,0.5,0.0,5.54,0.3,50.84
2,2016-01-01 07:30:10,2016-01-01 08:06:40,1,24.25,-73.78181457519531,40.644691467285156,5,N,-74.05645751953125,40.73637390136719,2,105.0,0.0,0.5,0.0,12.5,0.3,118.3
2,2016-01-01 07:31:10,2016-01-01 08:08:55,2,8.57,-73.97628784179686,40.75008010864258,1,N,-73.91158294677734,40.8045310974121,2,33.0,0.0,0.5,0.0,0.0,0.3,33.8
1,2016-01-01 07:31:39,2016-01-01 08:05:58,2,12.3,-73.9447021484375,40.75198364257813,1,N,-73.9248046875,40.62662124633789,1,38.5,0.0,0.5,0.0,0.0,0.3,39.3
2,2016-01-01 07:33:47,2016-01-01 08:05:26,1,18.07,-74.00408935546875,40.721900939941406,2,N,-73.78907775878906,40.6424217224121,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2016-01-01 07:34:24,2016-01-01 08:05:18,1,17.2,-73.98223876953125,40.7613525390625,2,N,-73.78534698486328,40.643157958984375,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-01-01 07:35:15,2016-01-01 08:07:37,1,13.12,-73.99444580078125,40.74370574951172,1,N,-73.84619140625,40.678977966308594,1,39.0,0.0,0.5,5.0,0.0,0.3,44.8
2,2016-01-01 07:36:03,2016-01-01 08:07:43,1,16.87,-73.98596954345702,40.7220573425293,1,N,-73.86984252929686,40.68946075439453,2,48.5,0.0,0.5,0.0,0.0,0.3,49.3
2,2016-01-01 07:36:15,2016-01-01 08:09:47,1,16.87,-73.98688507080078,40.747291564941406,2,N,-73.78387451171875,40.64357376098633,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34
1,2016-01-01 07:37:21,2016-01-01 08:06:44,1,19.5,-74.00461578369139,40.70830154418945,2,N,-73.7899169921875,40.64694213867188,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-01-01 07:37:42,2016-01-01 08:08:45,1,13.55,-73.9420394897461,40.66946029663085,1,N,-73.95065307617188,40.80986022949219,1,40.0,0.0,0.5,2.2,0.0,0.3,43.0
2,2016-01-01 07:38:09,2016-01-01 08:09:14,1,13.84,-73.7884292602539,40.64171600341797,1,N,-73.97930145263672,40.66328811645508,1,41.0,0.0,0.5,8.36,0.0,0.3,50.16
2,2016-01-01 07:38:31,2016-01-01 08:06:52,1,7.16,-73.9974136352539,40.74478149414063,1,N,-73.91754913330078,40.70088577270508,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8
2,2016-01-01 07:39:03,2016-01-01 08:06:45,1,12.8,-73.98714447021484,40.71837615966797,1,N,-73.84970092773438,40.672866821289055,2,38.0,0.0,0.5,0.0,0.0,0.3,38.8
2,2016-01-01 07:39:22,2016-01-01 08:05:49,1,18.01,-73.9786605834961,40.76254653930664,3,N,-74.17749786376955,40.69430541992188,2,65.5,0.0,0.0,0.0,12.5,0.3,78.3
1,2016-01-01 07:40:16,2016-01-01 08:07:06,1,7.1,-73.99056243896483,40.73208236694336,1,N,-73.93051147460938,40.673255920410156,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
2,2016-01-01 07:40:20,2016-01-01 08:09:09,1,17.81,-73.78086853027344,40.64646530151367,2,N,-73.9698257446289,40.755855560302734,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-01-01 07:40:22,2016-01-01 08:06:54,2,15.34,-73.98147583007811,40.75803756713867,1,N,-73.75691223144531,40.71759033203125,2,43.0,0.0,0.5,0.0,0.0,0.3,43.8
2,2016-01-01 07:40:24,2016-01-01 08:05:06,1,6.36,-73.95028686523438,40.77127075195313,1,N,-73.9114990234375,40.76824188232422,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
1,2016-01-01 07:40:45,2016-01-01 08:06:38,1,12.4,-73.86285400390625,40.76888275146485,1,N,-73.99232482910156,40.74954223632813,1,35.5,0.0,0.5,5.0,5.54,0.3,46.84
1,2016-01-01 07:41:03,2016-01-01 08:08:37,2,21.4,-73.77691650390625,40.64546203613281,2,N,-73.93890380859375,40.84624481201172,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34
1,2016-01-01 07:41:14,2016-01-01 08:09:30,1,16.5,-73.98272705078125,40.76438522338867,1,N,-73.98885345458984,40.60174179077149,2,45.0,0.0,0.5,0.0,0.0,0.3,45.8
2,2016-01-01 07:41:39,2016-01-01 08:08:22,1,18.49,-73.78194427490234,40.64471054077149,2,N,-73.98298645019531,40.726768493652344,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
2,2016-01-01 07:42:34,2016-01-01 08:05:28,2,7.39,-73.9524917602539,40.823936462402344,1,N,-73.99821472167969,40.76410675048828,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8
2,2016-01-01 07:42:37,2016-01-01 08:08:34,2,18.18,-73.78189086914062,40.64469909667969,2,N,-73.99214172363281,40.75561141967773,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-01 07:43:01,2016-01-01 08:07:33,4,17.7,-73.9822998046875,40.77626037597656,3,N,-74.17731475830078,40.69089126586913,1,65.0,0.0,0.0,12.2,15.5,0.3,93.0
2,2016-01-01 07:43:17,2016-01-01 08:06:29,2,9.05,-73.94461822509766,40.75269317626953,1,N,-73.95121002197266,40.82591247558594,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
2,2016-01-01 07:43:19,2016-01-01 08:07:19,2,8.08,-74.00224304199219,40.71971130371094,1,N,-73.94967651367188,40.8221092224121,1,25.0,0.0,0.5,2.5,0.0,0.3,28.3
1,2016-01-01 07:43:31,2016-01-01 08:08:13,1,16.9,-73.98175048828125,40.75334930419922,2,N,-73.78245544433594,40.64413833618164,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2016-01-01 07:44:07,2016-01-01 08:09:13,2,16.8,-73.98113250732422,40.75566101074219,3,N,-74.18177795410156,40.687812805175774,2,62.5,0.0,0.0,0.0,16.9,0.3,79.7
1,2016-01-01 07:44:22,2016-01-01 08:05:41,1,15.2,-74.01090240478516,40.718544006347656,3,N,-74.17803955078125,40.695648193359375,2,59.0,0.0,0.0,0.0,12.5,0.3,71.8
2,2016-01-01 07:44:22,2016-01-01 08:09:13,2,18.45,-73.78177642822266,40.64464569091797,2,N,-73.98640441894531,40.715782165527344,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2016-01-01 07:44:44,2016-01-01 08:07:05,1,15.6,-73.7900161743164,40.64719009399415,4,N,-73.72169494628906,40.78740692138672,2,49.0,0.0,0.5,0.0,0.0,0.3,49.8
2,2016-01-01 07:44:52,2016-01-01 08:06:30,6,17.59,-73.78192901611328,40.64461898803711,2,N,-73.97956085205078,40.7330207824707,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
1,2016-01-01 07:45:01,2016-01-01 08:08:07,1,7.6,-73.93583679199219,40.69728469848633,1,N,-73.86932373046875,40.75606155395508,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
2,2016-01-01 07:45:01,2016-01-01 08:09:29,2,13.67,-73.989501953125,40.71879959106445,1,N,-73.88807678222656,40.84590148925781,1,38.5,0.0,0.5,0.0,5.54,0.3,44.84
2,2016-01-01 07:45:18,2016-01-01 08:05:37,1,6.33,-73.98355865478516,40.75640869140625,1,N,-73.99591827392578,40.68223190307617,1,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2016-01-01 07:45:33,2016-01-01 08:08:23,2,7.28,-73.98550415039062,40.67006301879883,1,N,-73.90260314941406,40.69690322875977,1,24.0,0.0,0.5,10.0,0.0,0.3,34.8
1,2016-01-01 07:45:59,2016-01-01 08:05:30,1,5.5,-73.98097991943358,40.76777648925781,1,N,-74.01287078857422,40.7137107849121,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
