VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-01 08:29:01,2016-01-01 08:45:10,1,4.6,-73.9662094116211,40.70971298217773,1,N,-73.94535064697266,40.65905380249024,1,15.5,0.0,0.5,3.0,0.0,0.3,19.3
2,2016-01-01 08:29:01,2016-01-01 08:45:36,2,9.87,-73.9747314453125,40.77799987792969,1,N,-73.8736801147461,40.77444076538085,2,28.0,0.0,0.5,0.0,5.54,0.3,34.34
1,2016-01-01 08:29:03,2016-01-01 08:47:56,1,4.4,-73.99810791015625,40.75094604492188,1,N,-73.94685363769531,40.772727966308594,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
2,2016-01-01 08:29:10,2016-01-01 08:49:20,1,9.15,-73.99849700927734,40.71975326538085,1,N,-73.9393310546875,40.8160285949707,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
1,2016-01-01 08:29:27,2016-01-01 08:46:09,1,10.3,-73.9836654663086,40.76321029663085,1,N,-73.86178588867188,40.76837158203125,1,29.0,0.0,0.5,5.95,0.0,0.3,35.75
2,2016-01-01 08:29:38,2016-01-01 08:46:56,1,8.14,-73.87312316894531,40.7741584777832,1,N,-73.96897888183594,40.75605010986328,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
2,2016-01-01 08:29:46,2016-01-01 08:46:35,1,4.58,-74.01097106933594,40.7127799987793,1,N,-73.99565124511719,40.76810073852539,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-01-01 08:29:49,2016-01-01 08:45:11,1,4.04,-73.98001861572266,40.76155090332031,1,N,-73.91838073730467,40.7429313659668,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-01-01 08:30:07,2016-01-01 08:45:23,2,4.07,-73.98503875732422,40.72803115844727,1,N,-73.94068908691406,40.706855773925774,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-01-01 08:30:27,2016-01-01 08:45:54,1,6.18,-73.98248291015625,40.74254989624024,1,N,-73.99796295166014,40.692081451416016,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
1,2016-01-01 08:30:28,2016-01-01 08:48:36,1,3.7,-73.98348999023438,40.76364517211913,1,N,-73.92230224609375,40.74331283569336,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2016-01-01 08:30:40,2016-01-01 08:47:03,4,4.5,-73.99140930175781,40.74926376342773,1,N,-74.01656341552734,40.70474243164063,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-01-01 08:30:59,2016-01-01 08:48:56,1,5.39,-73.99628448486328,40.76662826538085,1,N,-74.00718688964845,40.70716094970703,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76
1,2016-01-01 08:31:03,2016-01-01 08:45:08,1,8.2,-73.8708724975586,40.773773193359375,1,N,-73.9808120727539,40.74491882324219,1,24.0,0.0,0.5,6.66,5.54,0.3,37.0
2,2016-01-01 08:31:07,2016-01-01 08:47:40,1,4.82,-73.98445892333984,40.765045166015625,1,N,-73.91984558105469,40.74311828613281,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
1,2016-01-01 08:31:08,2016-01-01 08:48:29,4,8.9,-73.98499298095702,40.75202560424805,1,N,-73.87107849121094,40.77412414550781,1,26.5,0.0,0.5,8.2,5.54,0.3,41.04
1,2016-01-01 08:31:20,2016-01-01 08:46:58,2,5.1,-74.01408386230467,40.71715927124024,1,N,-73.98295593261719,40.781700134277344,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,2016-01-01 08:31:27,2016-01-01 08:47:23,2,4.43,-73.98970794677734,40.72966003417969,1,N,-73.9388656616211,40.693565368652344,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
1,2016-01-01 08:31:27,2016-01-01 08:46:01,1,5.5,-73.91268920898438,40.74610137939453,1,N,-73.98692321777342,40.72944259643555,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-01-01 08:31:41,2016-01-01 08:47:16,4,3.04,-73.9925537109375,40.638893127441406,1,N,-73.96404266357422,40.61752700805664,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2016-01-01 08:31:44,2016-01-01 08:48:57,1,12.5,-73.78992462158203,40.64407730102539,1,N,-73.8617935180664,40.76847839355469,1,34.5,0.0,0.5,3.0,0.0,0.3,38.3
2,2016-01-01 08:31:47,2016-01-01 08:45:30,2,4.59,-73.98736572265625,40.76059341430664,1,N,-73.92149353027342,40.74529647827149,1,15.5,0.0,0.5,4.08,0.0,0.3,20.38
1,2016-01-01 08:31:51,2016-01-01 08:48:39,1,3.6,-73.95146179199219,40.781551361083984,1,N,-73.98993682861328,40.76688003540039,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2016-01-01 08:32:01,2016-01-01 08:47:54,1,6.0,-73.97555541992188,40.789905548095696,1,N,-73.99687194824219,40.72551345825195,1,19.5,0.0,0.5,2.0,0.0,0.3,22.3
2,2016-01-01 08:32:01,2016-01-01 08:45:08,1,7.99,-73.95433807373048,40.77819061279297,1,N,-73.8709716796875,40.77413940429688,1,23.0,0.0,0.5,2.22,5.54,0.3,31.56
2,2016-01-01 08:32:05,2016-01-01 08:48:52,1,4.48,-73.89971923828125,40.70048141479492,1,N,-73.91344451904298,40.74592208862305,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8
2,2016-01-01 08:32:09,2016-01-01 08:48:16,1,8.7,-73.96652221679686,40.78926086425781,1,N,-73.87117004394531,40.774227142333984,1,25.5,0.0,0.5,5.0,5.54,0.3,36.84
1,2016-01-01 08:32:12,2016-01-01 08:46:48,1,8.4,-73.99583435058595,40.71604537963867,1,N,-73.96498107910156,40.63319396972656,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
1,2016-01-01 08:32:13,2016-01-01 08:48:58,3,10.9,-73.9727020263672,40.75295639038085,1,N,-73.86161804199219,40.76824188232422,2,30.5,0.0,0.5,0.0,5.54,0.3,36.84
1,2016-01-01 08:32:17,2016-01-01 08:47:13,2,5.8,-74.00765228271484,40.7051010131836,1,N,-73.98504638671875,40.76866912841797,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
2,2016-01-01 08:32:23,2016-01-01 08:45:52,5,3.77,-73.99300384521484,40.72301864624024,1,N,-73.99930572509766,40.761131286621094,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2016-01-01 08:32:26,2016-01-01 08:48:36,5,5.47,-73.98597717285155,40.76187133789063,1,N,-73.9004364013672,40.754638671875,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-01-01 08:32:26,2016-01-01 08:46:14,1,4.42,-73.99651336669923,40.75824737548828,1,N,-73.96161651611328,40.79963684082031,1,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2016-01-01 08:32:28,2016-01-01 08:46:23,1,3.7,-74.00801849365234,40.70592880249024,1,N,-74.00537109375,40.748329162597656,1,14.5,0.0,0.5,1.0,0.0,0.3,16.3
1,2016-01-01 08:32:29,2016-01-01 08:48:41,1,6.3,-73.95452880859375,40.76598358154297,1,N,-73.90547943115234,40.71320724487305,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95
1,2016-01-01 08:32:36,2016-01-01 08:46:24,3,3.2,-73.94625854492188,40.78025436401367,1,N,-73.98240661621094,40.76717758178711,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-01-01 08:32:47,2016-01-01 08:45:19,2,3.84,-73.99601745605469,40.68687057495117,1,N,-74.01914978027342,40.646968841552734,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-01-01 08:32:51,2016-01-01 08:48:50,5,8.38,-73.94134521484375,40.799076080322266,1,N,-74.0010986328125,40.72765350341797,1,25.5,0.0,0.5,2.08,0.0,0.3,28.38
1,2016-01-01 08:32:53,2016-01-01 08:48:42,1,10.0,-73.98508453369139,40.718910217285156,1,N,-73.9381561279297,40.82621765136719,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3
2,2016-01-01 08:32:54,2016-01-01 08:48:45,5,6.13,-73.99571228027342,40.75444412231445,1,N,-74.01007080078125,40.70213317871094,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2016-01-01 08:32:57,2016-01-01 08:48:33,1,4.2,-73.9924545288086,40.75672912597656,1,N,-74.01366424560547,40.71379089355469,1,16.0,0.0,0.5,5.2,0.0,0.3,22.0
1,2016-01-01 08:33:11,2016-01-01 08:45:36,1,3.5,-73.95430755615234,40.76390075683594,1,N,-73.91808319091797,40.75542068481445,1,13.5,0.0,0.5,1.7,0.0,0.3,16.0
1,2016-01-01 08:33:15,2016-01-01 08:46:40,2,4.0,-73.98701477050781,40.76048278808594,1,N,-73.94485473632812,40.791404724121094,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2016-01-01 08:33:33,2016-01-01 08:46:48,3,1.9,-73.93840026855469,40.7125244140625,1,N,-73.95983123779298,40.7075080871582,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
2,2016-01-01 08:33:37,2016-01-01 08:47:11,1,4.35,-73.99002075195312,40.729393005371094,1,N,-73.9873046875,40.77558517456055,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-01-01 08:33:42,2016-01-01 08:47:17,1,4.08,-73.98271942138672,40.76449966430664,1,N,-73.91883087158203,40.74306869506836,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2016-01-01 08:33:42,2016-01-01 08:48:17,6,8.51,-73.95060729980467,40.77936935424805,1,N,-73.86184692382812,40.76848983764648,2,25.0,0.0,0.5,0.0,5.54,0.3,31.34
1,2016-01-01 08:33:44,2016-01-01 08:47:35,2,5.4,-74.00618743896483,40.733074188232415,1,N,-73.9704818725586,40.79431533813477,1,18.5,0.0,0.5,4.8,0.0,0.3,24.1
2,2016-01-01 08:33:51,2016-01-01 08:45:58,1,4.7,-73.9781494140625,40.73725509643555,1,N,-73.91902923583984,40.74302673339844,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2016-01-01 08:33:51,2016-01-01 08:45:31,1,2.2,-73.99179077148438,40.749732971191406,1,N,-73.97042083740234,40.75400161743164,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-01-01 08:33:56,2016-01-01 08:46:58,1,6.69,-73.96045684814453,40.76623153686523,1,N,-73.8705825805664,40.77391052246094,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0
2,2016-01-01 08:33:58,2016-01-01 08:48:43,1,5.66,-73.9432601928711,40.83647918701172,1,N,-73.95970153808595,40.779541015625,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
1,2016-01-01 08:34:00,2016-01-01 08:48:34,1,5.2,-73.95696258544923,40.766502380371094,1,N,-73.9970474243164,40.72070693969727,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
1,2016-01-01 08:34:00,2016-01-01 08:47:20,1,5.9,-73.93830108642578,40.8466796875,1,N,-73.97577667236328,40.78216552734375,1,18.5,0.0,0.5,3.0,0.0,0.3,22.3
1,2016-01-01 08:34:06,2016-01-01 08:48:31,2,3.5,-73.955078125,40.7692756652832,1,N,-73.99227142333984,40.7501106262207,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-01-01 08:34:25,2016-01-01 08:48:01,2,9.36,-73.87316131591797,40.77418899536133,1,N,-73.98590087890625,40.72275161743164,1,26.5,0.0,0.5,5.5,0.0,0.3,32.8
2,2016-01-01 08:34:27,2016-01-01 08:47:08,2,4.36,-73.95893096923827,40.79969787597656,1,N,-73.9949493408203,40.750038146972656,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-01-01 08:34:35,2016-01-01 08:47:27,1,4.22,-73.9402084350586,40.79814910888672,1,N,-73.98590850830078,40.76174926757813,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
1,2016-01-01 08:34:36,2016-01-01 08:49:56,1,4.6,-73.96887969970702,40.67755126953125,1,N,-73.98768615722656,40.73815155029297,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
1,2016-01-01 08:34:38,2016-01-01 08:49:08,1,3.9,-73.96200561523438,40.800437927246094,1,N,-73.99092102050781,40.7503662109375,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2016-01-01 08:34:42,2016-01-01 08:49:06,1,3.4,-73.99031829833984,40.75648880004883,1,N,-73.95204162597656,40.77393341064453,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-01-01 08:34:44,2016-01-01 08:47:50,1,3.45,-73.97625732421875,40.68978118896485,1,N,-73.99176025390625,40.729469299316406,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-01-01 08:34:47,2016-01-01 08:47:21,1,5.8,-73.98211669921875,40.757225036621094,1,N,-74.01116180419923,40.70149993896485,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,2016-01-01 08:34:51,2016-01-01 08:49:08,5,8.43,-73.87085723876955,40.773941040039055,1,N,-73.9568634033203,40.77756881713867,1,24.0,0.0,0.5,3.0,5.54,0.3,33.34
