VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-01 07:20:44,2016-01-01 08:01:03,2,22.33,-73.78189849853516,40.64465713500977,5,N,-74.03071594238281,40.727455139160156,1,102.25,0.0,0.0,23.01,12.5,0.3,138.06
2,2016-01-01 07:21:23,2016-01-01 08:03:35,2,12.84,-73.99311065673827,40.7199592590332,1,N,-73.9748764038086,40.7877197265625,1,43.0,0.0,0.5,0.0,0.0,0.3,43.8
1,2016-01-01 07:21:24,2016-01-01 08:01:40,1,17.6,-73.97810363769531,40.729488372802734,1,N,-73.94078826904298,40.84158706665039,1,50.5,0.0,0.5,10.0,5.54,0.3,66.84
1,2016-01-01 07:22:28,2016-01-01 08:03:49,1,20.0,-73.99149322509766,40.75629425048828,1,N,-73.76142120361328,40.725345611572266,1,57.5,0.0,0.5,0.0,5.54,0.3,63.84
2,2016-01-01 07:22:37,2016-01-01 08:00:15,1,17.96,-73.79022216796875,40.64680862426758,2,N,-73.98149108886719,40.78092956542969,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-01-01 07:23:52,2016-01-01 08:01:24,1,11.35,-73.9676284790039,40.76830291748047,1,N,-73.92945861816406,40.70815658569336,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8
1,2016-01-01 07:24:29,2016-01-01 08:01:44,1,12.2,-73.7766876220703,40.64529418945313,1,N,-73.96546173095702,40.6526756286621,2,38.0,0.0,0.5,0.0,0.0,0.3,38.8
2,2016-01-01 07:24:49,2016-01-01 08:01:19,1,16.1,-73.98724365234375,40.76142883300781,1,N,-73.91687774658203,40.807430267333984,2,47.0,0.0,0.5,0.0,0.0,0.3,47.8
2,2016-01-01 07:26:34,2016-01-01 08:01:43,1,13.58,-73.77681732177734,40.64573669433594,1,N,-73.78855895996094,40.59430694580078,2,39.5,0.0,0.5,0.0,0.0,0.3,40.3
1,2016-01-01 07:28:40,2016-01-01 08:00:06,2,18.7,-73.78215026855469,40.64467239379883,2,N,-73.98564910888672,40.76687622070313,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2016-01-01 07:28:56,2016-01-01 08:01:42,1,13.6,-73.78932189941406,40.64352798461913,1,N,-73.97575378417969,40.66839599609375,1,40.5,0.0,0.5,5.0,0.0,0.3,46.3
2,2016-01-01 07:29:22,2016-01-01 08:01:11,5,9.38,-73.9930191040039,40.74335861206055,1,N,-73.93984985351562,40.63450622558594,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8
1,2016-01-01 07:29:31,2016-01-01 08:03:23,2,9.2,-73.92389678955078,40.70676040649415,1,N,-73.93045806884766,40.77009582519531,2,32.0,0.0,0.5,0.0,0.0,0.3,32.8
1,2016-01-01 07:30:15,2016-01-01 08:01:58,1,18.4,-73.9833984375,40.77600860595703,2,N,-73.78246307373048,40.64879989624024,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
1,2016-01-01 07:30:33,2016-01-01 08:01:04,1,16.5,-73.9704818725586,40.75761032104492,2,N,-73.78276824951173,40.644020080566406,1,52.0,0.0,0.5,6.0,0.0,0.3,58.8
2,2016-01-01 07:30:51,2016-01-01 08:02:16,6,17.78,-73.99077606201173,40.75642776489258,2,N,-73.7763442993164,40.64595031738281,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-01 07:31:06,2016-01-01 08:01:20,1,19.9,-74.00709533691406,40.72309112548828,2,N,-73.7787094116211,40.64503860473633,1,52.0,0.0,0.5,24.0,0.0,0.3,76.8
1,2016-01-01 07:31:10,2016-01-01 08:03:00,1,12.9,-73.79000091552734,40.64387130737305,1,N,-73.97260284423827,40.68700408935547,2,39.0,0.0,0.5,0.0,0.0,0.3,39.8
2,2016-01-01 07:32:11,2016-01-01 08:01:39,1,7.51,-74.00212097167969,40.75048065185547,1,N,-73.91620635986328,40.68616485595703,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8
1,2016-01-01 07:32:14,2016-01-01 08:02:31,1,19.5,-73.95825958251955,40.78215408325195,2,N,-73.77704620361328,40.64463806152344,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-01 07:32:35,2016-01-01 08:03:17,1,7.2,-73.99680328369139,40.725582122802734,1,N,-73.99049377441406,40.757488250732415,1,26.5,0.0,0.5,3.0,0.0,0.3,30.3
1,2016-01-01 07:32:54,2016-01-01 08:03:43,1,19.5,-73.96139526367188,40.777210235595696,2,N,-73.77658081054686,40.64507293701172,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2016-01-01 07:33:32,2016-01-01 08:02:20,1,8.7,-73.9881820678711,40.75993347167969,1,N,-73.98135375976562,40.75578689575195,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8
1,2016-01-01 07:34:00,2016-01-01 08:00:21,1,8.0,-73.97089385986328,40.75156784057617,1,N,-73.9161605834961,40.68966674804688,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3
1,2016-01-01 07:34:04,2016-01-01 08:00:08,3,16.1,-73.97994232177734,40.743125915527344,2,N,-73.78935241699219,40.64459609985352,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89
1,2016-01-01 07:34:08,2016-01-01 08:04:45,1,18.4,-74.00005340576173,40.73301696777344,2,N,-73.77687835693358,40.64468002319336,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-01-01 07:34:59,2016-01-01 08:01:38,5,9.98,-73.98639678955078,40.74448013305664,1,N,-73.96764373779298,40.64822006225585,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8
1,2016-01-01 07:35:20,2016-01-01 08:02:07,1,6.8,-73.99066162109375,40.71890258789063,1,N,-73.97447204589844,40.79073715209961,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
1,2016-01-01 07:35:54,2016-01-01 08:03:11,2,16.9,-73.98961639404298,40.71890258789063,1,Y,-73.82717895507811,40.850257873535156,3,47.0,0.0,0.5,0.0,0.0,0.3,47.8
2,2016-01-01 07:35:55,2016-01-01 08:04:29,1,16.66,-73.78191375732422,40.64468002319336,2,N,-73.96382904052734,40.76486587524415,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2016-01-01 07:36:00,2016-01-01 08:03:51,1,10.5,-73.96672058105469,40.7940788269043,1,N,-73.86175537109375,40.76843643188477,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75
1,2016-01-01 07:36:23,2016-01-01 08:00:49,1,18.5,-73.97908782958984,40.729583740234375,2,N,-73.7829818725586,40.64392471313477,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
1,2016-01-01 07:36:30,2016-01-01 08:04:31,3,8.6,-73.98915100097656,40.76809692382813,1,N,-73.8531265258789,40.72622680664063,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
1,2016-01-01 07:37:05,2016-01-01 08:04:19,1,17.8,-73.78984832763672,40.64394760131836,1,N,-73.85953521728516,40.81314086914063,2,49.0,0.0,0.5,0.0,5.54,0.3,55.34
1,2016-01-01 07:37:06,2016-01-01 08:03:57,4,15.6,-73.99305725097656,40.75324630737305,1,N,-73.8836898803711,40.870338439941406,2,44.5,0.0,0.5,0.0,3.14,0.3,48.44
2,2016-01-01 07:37:31,2016-01-01 08:03:07,1,8.52,-73.9869613647461,40.73974990844727,1,N,-73.97415924072266,40.67940139770508,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56
1,2016-01-01 07:37:42,2016-01-01 08:02:23,3,18.1,-73.97920989990234,40.762840270996094,3,N,-74.17781829833984,40.695518493652344,1,66.5,0.0,0.0,16.7,16.8,0.3,100.3
2,2016-01-01 07:37:46,2016-01-01 08:04:11,1,13.36,-73.9053955078125,40.75347137451172,1,N,-73.86363220214845,40.88387680053711,2,38.0,0.0,0.5,0.0,5.54,0.3,44.34
1,2016-01-01 07:37:51,2016-01-01 08:03:41,1,14.5,-74.0091323852539,40.72609329223633,1,N,-73.81364440917969,40.745384216308594,2,41.0,0.0,0.5,0.0,0.0,0.3,41.8
2,2016-01-01 07:37:59,2016-01-01 08:01:39,4,7.05,-74.00405883789062,40.74208068847656,1,N,-73.92489624023438,40.7735710144043,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-01-01 07:37:59,2016-01-01 08:01:25,2,6.44,-73.9882583618164,40.73175048828125,1,N,-73.91243743896483,40.76263046264648,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
1,2016-01-01 07:38:23,2016-01-01 08:04:09,1,6.9,-74.0025863647461,40.7500114440918,1,N,-73.93743896484375,40.69378662109375,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
1,2016-01-01 07:38:29,2016-01-01 08:03:11,4,17.3,-73.98870849609375,40.71767807006836,2,N,-73.78487396240234,40.64314651489258,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0
1,2016-01-01 07:38:53,2016-01-01 08:03:47,2,5.9,-73.94790649414062,40.70695114135742,1,N,-73.92029571533203,40.69534301757813,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
1,2016-01-01 07:38:56,2016-01-01 08:02:29,4,17.4,-73.78880310058595,40.64711380004883,2,N,-73.9518051147461,40.76608276367188,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
1,2016-01-01 07:38:59,2016-01-01 08:00:42,1,8.4,-73.97040557861328,40.79397201538085,1,N,-73.8488540649414,40.8203125,1,26.5,0.0,0.5,0.0,0.0,0.3,27.3
2,2016-01-01 07:39:04,2016-01-01 08:04:35,1,18.31,-73.99663543701173,40.7252082824707,2,N,-73.78153991699219,40.64828872680664,1,52.0,0.0,0.5,8.0,0.0,0.3,60.8
2,2016-01-01 07:39:14,2016-01-01 08:00:37,1,5.45,-73.98540496826173,40.73263168334961,1,N,-73.93026733398438,40.69304656982422,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
2,2016-01-01 07:39:18,2016-01-01 08:02:16,6,14.36,-73.78958892822266,40.6433982849121,1,N,-73.91503143310547,40.74449157714844,2,39.5,0.0,0.5,0.0,0.0,0.3,40.3
2,2016-01-01 07:39:30,2016-01-01 08:03:52,1,10.57,-73.99394226074219,40.7667350769043,1,N,-73.86309814453125,40.70523071289063,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8
1,2016-01-01 07:39:47,2016-01-01 08:04:38,1,13.9,-73.98885345458984,40.72677612304688,1,N,-73.8308868408203,40.695327758789055,2,41.0,0.0,0.5,0.0,0.0,0.3,41.8
1,2016-01-01 07:39:47,2016-01-01 08:00:33,1,6.0,-73.96043395996094,40.71929550170898,1,N,-73.95040130615234,40.7529296875,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35
2,2016-01-01 07:40:06,2016-01-01 08:00:21,4,6.49,-73.9916000366211,40.74962997436523,1,N,-73.96086883544923,40.67599105834961,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
2,2016-01-01 07:40:08,2016-01-01 08:03:19,1,5.97,-73.98341369628906,40.72999954223633,1,N,-73.90878295898438,40.686439514160156,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2,2016-01-01 07:40:13,2016-01-01 08:03:35,1,11.03,-73.97944641113281,40.73268508911133,1,N,-73.99237823486328,40.66596221923828,1,32.0,0.0,0.5,5.0,0.0,0.3,37.8
2,2016-01-01 07:40:28,2016-01-01 08:00:11,1,9.63,-73.97559356689453,40.78813934326172,1,N,-73.8728790283203,40.77434921264648,1,28.0,0.0,0.5,4.0,5.54,0.3,38.34
1,2016-01-01 07:40:31,2016-01-01 08:04:21,2,11.5,-73.99202728271484,40.74392318725585,1,N,-73.8347930908203,40.68746948242188,2,33.5,0.0,0.5,0.0,0.0,0.3,34.3
1,2016-01-01 07:40:55,2016-01-01 08:01:57,1,10.1,-73.98168182373048,40.76599884033203,1,N,-73.95565795898438,40.6766471862793,1,30.0,0.0,0.5,5.0,0.0,0.3,35.8
2,2016-01-01 07:41:34,2016-01-01 08:01:47,3,9.25,-73.97537994384766,40.78776550292969,1,N,-73.87315368652342,40.77435302734375,1,27.5,0.0,0.5,3.0,5.54,0.3,36.84
2,2016-01-01 07:41:34,2016-01-01 08:03:55,2,16.47,-73.7902603149414,40.64731979370117,2,N,-73.9803695678711,40.73857116699219,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-01 07:41:37,2016-01-01 08:03:01,1,8.9,-73.948974609375,40.828895568847656,1,N,-74.01119232177734,40.71586608886719,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35
2,2016-01-01 07:42:15,2016-01-01 08:00:05,1,11.1,-73.974609375,40.75667572021485,1,N,-73.86153411865234,40.76815414428711,1,30.5,0.0,0.5,7.37,5.54,0.3,44.21
2,2016-01-01 07:42:30,2016-01-01 08:04:38,2,13.77,-73.98240661621094,40.731101989746094,3,N,-74.18273162841797,40.68781661987305,1,55.5,0.0,0.0,17.08,12.5,0.3,85.38
2,2016-01-01 07:42:32,2016-01-01 08:01:14,5,4.93,-73.98877716064453,40.76350021362305,1,N,-73.92748260498048,40.770408630371094,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-01-01 07:42:46,2016-01-01 08:00:33,1,4.98,-73.98519897460938,40.764747619628906,1,N,-73.91036224365234,40.76564407348633,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-01-01 07:42:49,2016-01-01 08:04:57,1,4.36,-73.89134979248048,40.87017059326172,1,N,-73.93672943115234,40.84804153442383,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2016-01-01 07:42:57,2016-01-01 08:00:09,1,5.3,-73.96977233886719,40.75693893432617,1,N,-73.9283905029297,40.7559814453125,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
2,2016-01-01 07:43:00,2016-01-01 08:04:29,1,7.86,-73.9475326538086,40.76442337036133,1,N,-73.93377685546875,40.79869842529297,1,25.0,0.0,0.5,0.0,5.54,0.3,31.34
2,2016-01-01 07:43:30,2016-01-01 08:02:57,1,5.84,-73.9962158203125,40.764915466308594,1,N,-73.9358139038086,40.815147399902344,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
2,2016-01-01 07:43:39,2016-01-01 08:01:07,1,10.25,-73.98216247558594,40.7467155456543,1,N,-73.9246597290039,40.86146545410156,2,30.0,0.0,0.5,0.0,0.0,0.3,30.8
1,2016-01-01 07:43:49,2016-01-01 08:01:58,2,4.8,-74.00441741943358,40.72579956054688,1,N,-73.9892349243164,40.73247528076172,3,17.0,0.0,0.5,0.0,0.0,0.3,17.8
1,2016-01-01 07:44:03,2016-01-01 08:02:29,1,11.6,-73.79217529296875,40.64576721191406,1,N,-73.81892395019531,40.761417388916016,2,33.0,0.0,0.5,0.0,0.0,0.3,33.8
1,2016-01-01 07:44:04,2016-01-01 08:03:42,1,6.8,-73.99710083007811,40.742183685302734,1,N,-73.93578338623048,40.68265151977539,1,22.5,0.0,0.5,3.25,0.0,0.3,26.55
1,2016-01-01 07:44:05,2016-01-01 08:02:04,4,4.3,-73.93014526367188,40.85443878173828,1,N,-73.94304656982422,40.82117462158203,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-01-01 07:44:19,2016-01-01 08:03:53,1,7.44,-73.9212417602539,40.86143112182617,1,N,-73.93905639648438,40.84552001953125,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
1,2016-01-01 07:44:23,2016-01-01 08:01:32,1,6.8,-73.99352264404298,40.72164535522461,1,N,-73.91642761230467,40.7668342590332,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
1,2016-01-01 07:44:33,2016-01-01 08:02:07,1,6.4,-73.99156951904298,40.749717712402344,1,N,-73.91248321533203,40.76816940307617,1,19.5,0.0,0.5,4.0,0.0,0.3,24.3
2,2016-01-01 07:44:37,2016-01-01 08:04:05,1,9.65,-73.99368286132812,40.75314331054688,1,N,-73.87300872802734,40.774356842041016,2,28.5,0.0,0.5,0.0,5.54,0.3,34.84
2,2016-01-01 07:44:37,2016-01-01 08:01:21,1,9.0,-73.78191375732422,40.64468002319336,1,N,-73.77867889404298,40.72608184814453,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8
2,2016-01-01 07:44:44,2016-01-01 08:00:33,1,5.99,-73.98480224609375,40.72816848754883,1,N,-73.9222183227539,40.76570129394531,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2016-01-01 07:44:55,2016-01-01 08:02:21,1,4.64,-73.9890365600586,40.721580505371094,1,N,-73.92316436767578,40.70022201538085,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2016-01-01 07:45:02,2016-01-01 08:00:55,1,10.55,-73.95552825927734,40.769493103027344,1,N,-73.99463653564453,40.66216278076172,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8
1,2016-01-01 07:45:04,2016-01-01 08:00:14,3,5.6,-73.93952178955078,40.84798049926758,1,N,-73.88837432861328,40.81093215942383,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
1,2016-01-01 07:45:04,2016-01-01 08:00:43,1,9.3,-73.97886657714845,40.749210357666016,1,N,-73.86428833007811,40.76994323730469,1,27.0,0.0,0.5,5.0,5.54,0.3,38.34
1,2016-01-01 07:45:05,2016-01-01 08:02:29,2,2.5,-73.97537231445312,40.68610382080078,1,N,-74.00545501708984,40.67694854736328,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-01-01 07:45:08,2016-01-01 08:02:51,3,9.5,-73.97286987304686,40.756832122802734,3,N,-73.87271118164062,40.77451705932617,2,45.5,0.0,0.0,0.0,5.54,0.3,51.34
2,2016-01-01 07:45:19,2016-01-01 08:00:47,2,6.09,-73.99529266357422,40.73973846435547,1,N,-73.94583129882812,40.785850524902344,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1,2016-01-01 07:45:26,2016-01-01 08:01:50,1,4.7,-73.98453521728516,40.72895812988281,1,N,-73.97687530517578,40.780052185058594,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2016-01-01 07:45:35,2016-01-01 08:00:18,1,2.9,-73.8997802734375,40.82417297363281,1,N,-73.91065979003906,40.85239028930664,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-01-01 07:45:38,2016-01-01 08:01:51,4,7.39,-73.9537811279297,40.81678009033203,1,N,-73.99191284179686,40.738548278808594,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
1,2016-01-01 07:45:41,2016-01-01 08:00:32,1,4.7,-73.9269790649414,40.7711296081543,1,N,-73.9850082397461,40.75748062133789,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-01-01 07:45:48,2016-01-01 08:00:06,1,6.56,-73.94271087646483,40.8372802734375,1,N,-73.9222640991211,40.77593612670898,1,20.0,0.0,0.5,3.66,5.54,0.3,30.0
2,2016-01-01 07:45:53,2016-01-01 08:01:54,1,7.58,-73.97944641113281,40.72319793701172,1,N,-73.97232818603516,40.794151306152344,1,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-01-01 07:45:59,2016-01-01 08:04:34,1,4.49,-73.98831939697266,40.731758117675774,1,N,-73.92887115478516,40.708290100097656,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
