VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-01 07:05:03,2016-01-01 07:47:24,2,19.3,-73.78853607177734,40.64186477661133,2,N,-73.98631286621094,40.758750915527344,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2016-01-01 07:06:51,2016-01-01 07:47:52,3,8.0,-73.91945648193358,40.7584114074707,1,N,-73.89022827148438,40.733787536621094,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75
1,2016-01-01 07:07:25,2016-01-01 07:47:01,3,13.4,-73.77676391601562,40.64540481567383,1,N,-73.98255920410156,40.67345809936523,1,41.5,0.0,0.5,5.0,0.0,0.3,47.3
2,2016-01-01 07:08:11,2016-01-01 07:47:29,1,28.85,-73.98988342285155,40.73458862304688,5,N,-73.7802505493164,41.03132629394531,2,145.0,0.0,0.5,0.0,0.0,0.3,145.8
2,2016-01-01 07:10:29,2016-01-01 07:49:12,6,13.08,-74.00875091552734,40.74129104614258,1,N,-73.87559509277344,40.66876602172852,1,40.0,0.0,0.5,8.16,0.0,0.3,48.96
2,2016-01-01 07:11:00,2016-01-01 07:48:34,1,19.14,-73.79135131835938,40.646427154541016,2,N,-73.97811126708984,40.78912353515625,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-01-01 07:13:56,2016-01-01 07:46:35,1,18.91,-73.7820816040039,40.644569396972656,1,N,-73.98091125488281,40.63375854492188,2,52.5,0.0,0.5,0.0,0.0,0.3,53.3
2,2016-01-01 07:14:30,2016-01-01 07:45:13,6,7.34,-73.88712310791014,40.74699020385742,1,N,-73.99276733398438,40.74345016479492,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
1,2016-01-01 07:15:31,2016-01-01 07:47:24,2,21.8,-73.7881317138672,40.64140319824219,2,N,-73.94017028808595,40.8517951965332,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2016-01-01 07:16:07,2016-01-01 07:47:33,3,18.4,-73.79204559326173,40.644920349121094,2,N,-73.97991180419923,40.76078796386719,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-01-01 07:16:36,2016-01-01 07:48:40,1,16.76,-73.97466278076173,40.75441360473633,2,N,-73.78312683105469,40.64661407470703,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-01 07:16:40,2016-01-01 07:45:03,1,16.7,-73.77671813964845,40.6453514099121,1,N,-73.93060302734375,40.70347595214844,1,46.5,0.0,0.5,11.8,0.0,0.3,59.1
2,2016-01-01 07:17:28,2016-01-01 07:46:57,1,9.33,-73.98677062988281,40.76142883300781,1,N,-73.91948699951173,40.70190048217773,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96
2,2016-01-01 07:17:31,2016-01-01 07:45:33,2,19.01,-73.99388122558594,40.73612976074219,1,N,-73.75464630126955,40.66207885742188,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-01-01 07:17:35,2016-01-01 07:46:55,1,18.07,-74.0071792602539,40.71910095214844,2,N,-73.78997802734375,40.647010803222656,1,52.0,0.0,0.5,12.0,0.0,0.3,64.8
2,2016-01-01 07:17:59,2016-01-01 07:45:16,1,18.55,-73.97289276123048,40.74066925048828,1,N,-73.95574951171875,40.57770156860352,2,49.5,0.0,0.5,0.0,0.0,0.3,50.3
1,2016-01-01 07:18:01,2016-01-01 07:48:22,1,18.4,-73.97907257080078,40.76197052001953,3,N,-74.17717742919923,40.69510269165039,2,67.5,0.0,0.0,0.0,12.5,0.3,80.3
2,2016-01-01 07:18:16,2016-01-01 07:46:46,5,12.49,-73.78997039794923,40.643379211425774,1,N,-73.97061157226562,40.67485809326172,1,37.0,0.0,0.5,7.56,0.0,0.3,45.36
2,2016-01-01 07:18:35,2016-01-01 07:45:35,2,17.3,-73.98795318603516,40.76028442382813,3,N,-74.17700958251955,40.69485855102539,2,65.5,0.0,0.0,0.0,19.0,0.3,84.8
1,2016-01-01 07:18:46,2016-01-01 07:45:00,2,19.2,-73.9475326538086,40.790435791015625,2,N,-73.77754974365234,40.64469909667969,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
1,2016-01-01 07:19:04,2016-01-01 07:45:17,1,7.5,-73.98238372802734,40.72763442993164,1,N,-73.94857788085938,40.64099884033203,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
2,2016-01-01 07:19:07,2016-01-01 07:45:08,2,10.16,-73.9386215209961,40.819801330566406,1,N,-73.98912048339844,40.722068786621094,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3
