VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
2,2016-01-01 00:42:04,2016-01-01 02:25:17,1,20.23,-73.96833801269531,40.755165100097656,5,N,-74.20640563964845,40.80856704711913,2,85.0,0.0,0.0,0.0,12.5,0.3,97.8,,
1,2016-01-01 00:58:25,2016-01-01 02:25:12,1,16.0,-74.0053176879883,40.739612579345696,1,N,-73.95118713378906,40.64750289916992,1,64.5,0.5,0.5,0.0,0.0,0.3,65.8,,
2,2016-01-01 01:15:12,2016-01-01 02:29:30,1,51.13,-73.98751068115234,40.76544189453125,5,N,-74.44573211669923,40.49494934082031,2,180.0,0.0,0.0,0.0,0.0,0.3,180.3,,
2,2016-01-01 01:19:22,2016-01-01 02:26:40,1,13.42,-73.99031066894531,40.737171173095696,1,N,-73.99504852294923,40.7593879699707,2,52.5,0.5,0.5,0.0,0.0,0.3,53.8,,
1,2016-01-01 01:20:32,2016-01-01 02:29:13,1,15.9,-73.97810363769531,40.725364685058594,1,N,-73.90763854980467,40.90222930908203,1,57.0,0.5,0.5,8.0,0.0,0.3,66.3,,
2,2016-01-01 01:22:33,2016-01-01 02:29:26,2,24.84,-73.98741149902342,40.720211029052734,4,N,-73.81261444091797,40.98100662231445,1,95.0,0.5,0.5,19.26,0.0,0.3,115.56,,
2,2016-01-01 01:24:11,2016-01-01 02:29:11,1,14.27,-73.99788665771484,40.678070068359375,1,N,-73.94862365722656,40.830581665039055,1,54.0,0.5,0.5,16.59,0.0,0.3,71.89,,
1,2016-01-01 01:29:09,2016-01-01 02:25:29,4,19.9,-73.9887466430664,40.74864959716797,1,N,-73.96607971191406,40.68940353393555,1,56.5,0.5,0.5,10.0,5.54,0.3,73.34,,
1,2016-01-01 01:30:39,2016-01-01 02:26:14,2,9.5,-73.97258758544923,40.76485443115234,1,N,-73.98954010009766,40.66545867919922,1,39.5,0.5,0.5,8.0,0.0,0.3,48.8,,
2,2016-01-01 01:31:26,2016-01-01 02:25:30,5,15.3,-73.98361206054686,40.74384307861328,1,N,-73.86496734619139,40.89717864990234,2,53.0,0.5,0.5,0.0,0.0,0.3,54.3,,
2,2016-01-01 01:32:21,2016-01-01 02:28:32,1,10.73,-73.98226165771484,40.7752685546875,1,N,-73.95651245117188,40.64326858520508,2,41.0,0.5,0.5,0.0,0.0,0.3,42.3,,
1,2016-01-01 01:34:36,2016-01-01 02:29:53,1,10.5,-73.99634552001955,40.72383880615234,1,N,-74.01676177978516,40.706275939941406,1,41.5,0.5,0.5,7.7,0.0,0.3,50.5,,
1,2016-01-01 01:35:24,2016-01-01 02:29:06,2,7.4,-73.9818115234375,40.74644470214844,1,N,-73.94877624511719,40.773841857910156,2,34.0,0.5,0.5,0.0,0.0,0.3,35.3,,
2,2016-01-01 01:35:24,2016-01-01 02:29:33,3,19.75,-73.98410797119139,40.76493835449219,1,N,-73.93807220458984,40.580848693847656,2,60.5,0.5,0.5,0.0,5.54,0.3,67.34,,
2,2016-01-01 01:36:12,2016-01-01 02:28:17,1,19.16,-74.00332641601562,40.72399139404297,1,N,-73.8059310913086,40.665611267089844,1,59.5,0.5,0.5,0.04,0.0,0.3,60.84,,
2,2016-01-01 01:36:30,2016-01-01 02:25:54,1,5.42,-73.97714233398438,40.77974319458008,1,N,-73.98734283447266,40.72030258178711,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,,
1,2016-01-01 01:37:05,2016-01-01 02:27:20,1,7.1,-73.97920227050781,40.76187133789063,1,N,-73.99394226074219,40.74540710449219,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,
2,2016-01-01 01:37:19,2016-01-01 02:25:47,1,9.17,-73.99636840820312,40.76359176635742,1,N,-73.94962310791014,40.66891860961913,1,36.5,0.5,0.5,9.45,0.0,0.3,47.25,,
1,2016-01-01 01:37:29,2016-01-01 02:28:53,1,10.1,-73.99571990966798,40.7169303894043,1,N,-73.9457015991211,40.83352279663085,1,40.5,0.5,0.5,8.35,0.0,0.3,50.15,,
2,2016-01-01 01:37:49,2016-01-01 02:28:49,1,10.6,-73.98880004882812,40.689109802246094,1,N,-73.94749450683594,40.801094055175774,2,40.5,0.5,0.5,0.0,0.0,0.3,41.8,,
1,2016-01-01 01:38:26,2016-01-01 02:28:16,1,8.8,-73.99177551269531,40.76959609985352,1,N,-73.9500274658203,40.67597579956055,2,36.5,0.5,0.5,0.0,0.0,0.3,37.8,,
2,2016-01-01 01:39:18,2016-01-01 02:28:25,1,16.37,-73.9463348388672,40.8313102722168,1,N,-74.01901245117188,40.64670944213867,1,51.5,0.5,0.5,7.0,0.0,0.3,59.8,,
1,2016-01-01 01:39:23,2016-01-01 02:25:31,4,8.2,-73.95841979980467,40.7182502746582,1,N,-73.98197937011719,40.78302383422852,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,,
2,2016-01-01 01:39:35,2016-01-01 02:27:37,5,14.86,-73.94446563720702,40.692195892333984,1,N,-73.93028259277342,40.85601043701172,1,48.5,0.5,0.5,9.96,0.0,0.3,59.76,,
1,2016-01-01 01:39:57,2016-01-01 02:28:29,1,18.1,-73.9542236328125,40.69487380981445,1,Y,-73.93799591064453,40.850982666015625,2,55.0,0.5,0.5,0.0,0.0,0.3,56.3,,
1,2016-01-01 01:40:44,2016-01-01 02:25:38,1,7.9,-73.99089813232422,40.76847839355469,1,N,-73.93316650390625,40.70950317382813,1,33.0,0.5,0.5,5.0,0.0,0.3,39.3,,
1,2016-01-01 01:41:26,2016-01-01 02:28:20,3,19.7,-73.99461364746094,40.75596237182617,1,N,-73.95712280273438,40.607398986816406,2,58.5,0.5,0.5,0.0,5.54,0.3,65.34,,
1,2016-01-01 01:41:32,2016-01-01 02:25:32,1,7.0,0.0,0.0,1,N,0.0,0.0,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,,
2,2016-01-01 01:41:45,2016-01-01 02:27:28,1,13.46,-73.99227142333984,40.73765563964844,1,N,-73.9720001220703,40.59248352050781,2,43.5,0.5,0.5,0.0,0.0,0.3,44.8,,
2,2016-01-01 01:41:55,2016-01-01 02:25:14,1,14.84,-73.92657470703125,40.765541076660156,1,N,-73.95105743408203,40.63793563842773,1,46.0,0.5,0.5,9.46,0.0,0.3,56.76,,
1,2016-01-01 01:41:57,2016-01-01 02:26:33,2,14.1,-73.94537353515625,40.807777404785156,1,N,-73.86119842529298,40.83757400512695,2,44.0,0.5,0.5,0.0,0.0,0.3,45.3,,
1,2016-01-01 01:42:01,2016-01-01 02:25:58,1,8.7,-73.99005126953125,40.7671127319336,1,N,-73.94817352294923,40.673423767089844,1,34.0,0.5,0.5,10.55,0.0,0.3,45.85,,
1,2016-01-01 01:43:08,2016-01-01 02:27:13,1,15.5,-74.00723266601562,40.74262619018555,1,N,-73.82616424560547,40.83070373535156,1,49.0,0.5,0.5,2.0,0.0,0.3,52.3,,
2,2016-01-01 01:43:21,2016-01-01 02:27:02,1,21.79,-73.95269012451173,40.77587127685547,1,N,-73.96096038818358,40.57986831665039,1,61.5,0.5,0.5,5.0,5.54,0.3,73.34,,
2,2016-01-01 01:44:04,2016-01-01 02:25:46,1,7.43,-73.96671295166014,40.757415771484375,1,N,-74.00885772705078,40.70579147338867,1,27.0,0.5,0.5,2.5,0.0,0.3,30.8,,
2,2016-01-01 01:44:24,2016-01-01 02:25:23,1,7.02,-73.99073791503906,40.761131286621094,1,N,-73.95481109619139,40.772911071777344,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8,,
