VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 08:10:03,2016-01-01 08:53:30,1,15.1,-73.99873352050781,40.76358413696289,1,N,-73.83068084716798,40.76272964477539,2,47.0,0.0,0.5,0.0,0.0,0.3,47.8,,
2,2016-01-01 08:11:48,2016-01-01 08:52:39,2,20.94,-73.9798583984375,40.78062057495117,2,N,-73.77642059326173,40.64519882202149,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 08:15:31,2016-01-01 08:51:21,6,18.53,-73.77681732177734,40.6460189819336,2,N,-73.95208740234375,40.81053924560547,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 08:15:42,2016-01-01 08:50:45,2,29.92,-73.8881607055664,40.73904037475585,1,N,-73.80117797851562,41.10314178466797,1,78.0,0.0,0.5,0.0,5.54,0.3,84.34,,
1,2016-01-01 08:16:02,2016-01-01 08:50:33,1,19.9,-73.99950408935547,40.73879623413085,1,N,-73.7288818359375,40.65635681152344,2,56.0,0.0,0.5,0.0,5.54,0.3,62.34,,
2,2016-01-01 08:16:57,2016-01-01 08:52:12,1,18.23,-73.97821807861328,40.77730941772461,2,N,-73.78327941894531,40.643821716308594,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,,
2,2016-01-01 08:17:24,2016-01-01 08:51:32,1,21.19,-73.79808044433594,40.64499282836913,5,N,-74.03169250488281,40.72712707519531,1,102.0,0.0,0.0,20.0,12.5,0.3,134.8,,
2,2016-01-01 08:18:01,2016-01-01 08:50:10,1,12.14,-73.93798065185547,40.79675674438477,1,N,-73.84151458740234,40.768985748291016,1,35.0,0.0,0.5,0.0,5.54,0.3,41.34,,
2,2016-01-01 08:18:32,2016-01-01 08:53:27,5,10.7,-74.01406860351562,40.64472961425781,1,N,-73.98439025878906,40.76451110839844,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,,
2,2016-01-01 08:18:35,2016-01-01 08:50:56,2,18.94,-73.98446655273438,40.74113082885742,2,N,-73.78262329101562,40.64411163330078,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,,
2,2016-01-01 08:18:40,2016-01-01 08:52:23,1,23.23,-73.78942108154298,40.64725112915039,1,N,-73.91497802734375,40.889549255371094,1,61.5,0.0,0.5,10.0,5.54,0.3,77.84,,
2,2016-01-01 08:18:50,2016-01-01 08:51:38,1,15.5,-73.98722076416014,40.76060104370117,1,N,-73.77108001708984,40.76553726196289,1,46.0,0.0,0.5,14.04,0.0,0.3,60.84,,
1,2016-01-01 08:19:25,2016-01-01 08:53:55,1,13.8,-73.78192138671875,40.64480590820313,1,N,-73.98101806640625,40.66353225708008,1,41.0,0.0,0.5,8.35,0.0,0.3,50.15,,
1,2016-01-01 08:19:55,2016-01-01 08:52:10,4,20.1,-73.77678680419923,40.645332336425774,1,N,-73.91232299804686,40.84263229370117,1,55.5,0.0,0.5,7.0,5.54,0.3,68.84,,
1,2016-01-01 08:20:44,2016-01-01 08:54:15,3,20.9,-73.97901153564453,40.76234817504883,2,N,-73.78901672363281,40.64158248901367,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 08:20:44,2016-01-01 08:52:55,3,18.24,-73.98658752441406,40.75994110107422,2,N,-73.77642059326173,40.645301818847656,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 08:21:06,2016-01-01 08:52:41,1,18.72,-73.78121948242188,40.64499282836913,2,N,-73.98564910888672,40.76405334472656,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,
2,2016-01-01 08:22:10,2016-01-01 08:54:33,1,6.3,-73.99011993408203,40.73112869262695,1,N,-73.9827651977539,40.764793395996094,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,,
2,2016-01-01 08:22:10,2016-01-01 08:51:09,6,12.02,-73.93657684326173,40.70080947875977,1,N,-73.7902603149414,40.64680862426758,1,36.5,0.0,0.5,7.46,0.0,0.3,44.76,,
1,2016-01-01 08:23:05,2016-01-01 08:51:42,1,11.5,-73.7768325805664,40.64544296264648,1,N,-73.94908905029298,40.64590835571289,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3,,
