VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 06:30:14,2016-01-01 07:38:44,1,26.7,-73.98631286621094,40.75859451293945,1,N,-73.74826049804686,40.59823226928711,1,78.5,0.0,0.5,79.3,0.0,0.3,158.6,,
2,2016-01-01 06:31:25,2016-01-01 07:38:04,1,18.41,-73.9303207397461,40.67678451538085,1,N,-73.916015625,40.81950759887695,2,60.5,0.0,0.5,0.0,0.0,0.3,61.3,,
2,2016-01-01 06:49:34,2016-01-01 07:35:17,4,9.63,-73.88485717773438,40.74386978149415,1,N,-73.85769653320312,40.75812911987305,2,39.5,0.0,0.5,0.0,0.0,0.3,40.3,,
1,2016-01-01 06:53:32,2016-01-01 07:38:10,2,32.5,-73.77735900878906,40.64654159545898,4,N,-73.73385620117188,40.9477424621582,2,108.5,0.0,0.5,0.0,9.75,0.3,119.05,,
2,2016-01-01 06:53:36,2016-01-01 07:35:27,1,10.72,-73.98743438720702,40.7606315612793,1,N,-73.8941421508789,40.67969131469727,1,36.5,0.0,0.5,2.0,0.0,0.3,39.3,,
2,2016-01-01 06:59:37,2016-01-01 07:36:42,1,11.57,-73.87252044677734,40.77447128295898,3,N,-73.96836853027344,40.85490036010742,2,55.0,0.0,0.0,0.0,18.04,0.3,73.34,,
2,2016-01-01 07:00:52,2016-01-01 07:39:16,1,11.25,-73.9854736328125,40.731781005859375,1,N,-73.87139892578125,40.66965103149415,2,37.0,0.0,0.5,0.0,0.0,0.3,37.8,,
1,2016-01-01 07:01:01,2016-01-01 07:38:16,1,14.5,-73.98379516601562,40.76456069946289,1,N,-73.9598617553711,40.65031433105469,4,43.5,0.0,0.5,0.0,0.0,0.3,44.3,,
2,2016-01-01 07:01:09,2016-01-01 07:35:55,1,9.96,-74.01264953613281,40.71759033203125,1,N,-73.87950134277344,40.75432586669922,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3,,
2,2016-01-01 07:01:09,2016-01-01 07:37:48,2,15.67,-73.99365997314453,40.74116516113281,1,N,-73.8883514404297,40.87241744995117,2,46.0,0.0,0.5,0.0,0.0,0.3,46.8,,
2,2016-01-01 07:01:10,2016-01-01 07:39:54,1,7.7,-73.98316192626955,40.76501083374024,1,N,-73.90660858154298,40.706138610839844,2,30.0,0.0,0.5,0.0,0.0,0.3,30.8,,
1,2016-01-01 07:01:18,2016-01-01 07:37:03,4,19.9,-73.7894973754883,40.64654922485352,2,N,-74.00696563720702,40.73822784423828,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8,,
1,2016-01-01 07:01:57,2016-01-01 07:36:31,2,18.4,-73.77674102783203,40.645267486572266,2,N,-73.98175048828125,40.765602111816406,1,52.0,0.0,0.5,6.0,0.0,0.3,58.8,,
2,2016-01-01 07:03:06,2016-01-01 07:36:42,3,18.92,-73.99274444580078,40.7633056640625,1,N,-73.95949554443358,40.58051681518555,1,53.0,0.0,0.5,13.45,0.0,0.3,67.25,,
1,2016-01-01 07:03:18,2016-01-01 07:35:50,1,17.7,-73.97543334960938,40.761905670166016,2,N,-73.78211975097656,40.64425659179688,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 07:03:36,2016-01-01 07:35:18,5,19.88,0.0,0.0,2,N,0.0,0.0,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,,
2,2016-01-01 07:05:43,2016-01-01 07:38:00,6,18.83,-73.9816665649414,40.77957153320313,3,N,-74.17787170410156,40.695579528808594,2,69.5,0.0,0.0,0.0,0.0,0.3,69.8,,
2,2016-01-01 07:05:46,2016-01-01 07:35:09,1,25.81,-73.78977203369139,40.64349365234375,1,N,-74.0008316040039,40.6815185546875,1,67.5,0.0,0.5,13.66,0.0,0.3,81.96,,
2,2016-01-01 07:05:48,2016-01-01 07:39:51,1,13.6,-73.98477172851562,40.741981506347656,1,N,-73.90750122070312,40.672760009765625,2,38.0,0.0,0.5,0.0,5.54,0.3,44.34,,
2,2016-01-01 07:05:57,2016-01-01 07:37:30,1,16.07,-73.98831939697266,40.732120513916016,1,N,-73.89585876464844,40.914981842041016,2,45.0,0.0,0.5,0.0,2.54,0.3,48.34,,
2,2016-01-01 07:06:40,2016-01-01 07:35:26,2,18.75,-73.97452545166014,40.76555633544922,3,N,-74.17769622802734,40.69541931152344,2,68.0,0.0,0.0,0.0,12.5,0.3,80.8,,
