VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 03:23:20,2016-01-01 07:16:54,1,45.2,-73.98859405517578,40.76423263549805,1,N,-73.72469329833984,40.72470474243164,2,121.5,0.5,0.5,0.0,4.16,0.3,126.96,,
1,2016-01-01 05:54:41,2016-01-01 07:17:01,1,7.6,-73.9635009765625,40.75805282592773,1,N,-73.99343872070312,40.721843719482415,2,24.0,0.0,0.5,0.0,5.54,0.3,30.34,,
1,2016-01-01 06:06:46,2016-01-01 07:15:24,1,4.0,-74.0057144165039,40.72639083862305,1,N,-73.98107147216798,40.76469039916992,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,,
1,2016-01-01 06:12:18,2016-01-01 07:16:42,1,20.2,-73.92682647705078,40.864891052246094,1,N,-73.86095428466798,40.88704299926758,1,65.0,0.0,0.5,13.16,0.0,0.3,78.96,,
2,2016-01-01 06:22:01,2016-01-01 07:18:29,1,16.05,-73.99005889892578,40.74483108520508,1,N,-73.79623413085938,40.76891326904297,2,51.5,0.0,0.5,0.0,5.54,0.3,57.84,,
1,2016-01-01 06:39:57,2016-01-01 07:17:04,1,19.1,-73.96670532226562,40.80427169799805,2,N,-73.7822265625,40.64423370361328,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,,
2,2016-01-01 06:40:16,2016-01-01 07:16:35,5,21.77,-73.92424011230467,40.76971054077149,3,N,-74.17726898193358,40.69499969482422,1,77.0,0.0,0.0,15.0,12.5,0.3,104.8,,
2,2016-01-01 06:40:22,2016-01-01 07:16:41,1,13.58,-73.96450805664062,40.79232025146485,1,N,-73.8425521850586,40.77891159057617,2,42.0,0.0,0.5,0.0,5.54,0.3,48.34,,
2,2016-01-01 06:42:22,2016-01-01 07:19:45,1,10.29,-73.9911117553711,40.74909973144531,1,N,-73.92233276367188,40.652210235595696,2,33.5,0.0,0.5,0.0,0.0,0.3,34.3,,
1,2016-01-01 06:42:26,2016-01-01 07:16:47,1,12.4,-73.97447967529298,40.69329452514648,1,N,-73.79386138916014,40.673683166503906,1,38.5,0.0,0.5,11.79,0.0,0.3,51.09,,
2,2016-01-01 06:42:30,2016-01-01 07:17:42,1,20.54,-73.9773712158203,40.75472259521485,3,N,-74.17781829833984,40.69548034667969,2,74.0,0.0,0.0,0.0,12.5,0.3,86.8,,
