VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 00:04:25,2016-01-01 00:56:34,2,2.5,-73.97929382324219,40.766937255859375,1,N,-73.99608612060547,40.75875854492188,1,29.0,0.5,0.5,3.0,0.0,0.3,33.3,,
2,2016-01-01 00:05:59,2016-01-01 00:55:40,1,24.85,-73.98639678955078,40.767181396484375,1,N,-73.85366821289062,40.723388671875,1,69.0,0.5,0.5,14.06,0.0,0.3,84.36,,
2,2016-01-01 00:07:20,2016-01-01 00:57:34,2,10.74,-73.99995422363281,40.72864532470703,1,N,-73.93669891357422,40.750091552734375,2,39.5,0.5,0.5,0.0,0.0,0.3,40.8,,
2,2016-01-01 00:10:40,2016-01-01 00:58:08,5,20.59,-73.9820327758789,40.756591796875,1,N,-74.08354949951173,40.6425666809082,2,59.5,0.5,0.5,0.0,11.08,0.3,71.88,,
1,2016-01-01 00:11:19,2016-01-01 00:57:14,1,5.5,-73.97603607177734,40.76577377319336,1,N,-74.01624298095702,40.71463012695313,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,,
1,2016-01-01 00:11:23,2016-01-01 00:59:22,1,4.6,-73.99822235107422,40.737060546875,1,N,-73.97528076171875,40.765151977539055,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,,
2,2016-01-01 00:11:42,2016-01-01 00:55:15,1,2.2,-73.97630310058595,40.76539611816406,1,N,-73.99354553222656,40.74555206298828,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,,
1,2016-01-01 00:13:26,2016-01-01 00:58:57,1,5.6,-73.95836639404298,40.8105583190918,1,N,-73.9894027709961,40.7432975769043,1,29.5,0.5,0.5,3.0,0.0,0.3,33.8,,
2,2016-01-01 00:14:26,2016-01-01 00:56:38,1,2.36,-73.97079467773438,40.764347076416016,1,N,-73.99981689453125,40.7524642944336,1,24.0,0.5,0.5,6.0,0.0,0.3,31.3,,
1,2016-01-01 00:15:06,2016-01-01 00:59:34,1,5.1,-73.96932220458984,40.80035018920898,1,N,-73.98831939697266,40.74029541015625,1,29.0,0.5,0.5,7.55,0.0,0.3,37.85,,
2,2016-01-01 00:15:32,2016-01-01 00:59:14,1,2.96,-73.97969818115234,40.76516342163085,1,N,-74.00426483154298,40.74244689941406,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,
1,2016-01-01 00:16:16,2016-01-01 00:57:49,2,8.6,-73.98397064208984,40.74641799926758,1,N,-73.90008544921875,40.70269012451172,1,32.5,0.5,0.5,2.0,0.0,0.3,35.8,,
1,2016-01-01 00:16:28,2016-01-01 00:56:42,4,15.6,-73.98296356201173,40.766597747802734,1,N,-73.7962417602539,40.66804122924805,2,47.5,0.5,0.5,0.0,0.0,0.3,48.8,,
2,2016-01-01 00:16:32,2016-01-01 00:57:22,1,6.13,-73.982177734375,40.75207901000977,1,N,-73.9589614868164,40.809730529785156,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,,
1,2016-01-01 00:16:37,2016-01-01 00:57:03,1,6.4,-73.98645782470702,40.767032623291016,1,N,-73.992919921875,40.697662353515625,1,30.0,0.5,0.5,9.39,0.0,0.3,40.69,,
1,2016-01-01 00:16:48,2016-01-01 00:59:10,3,5.2,-73.98261260986328,40.77216339111328,1,N,-73.98279571533203,40.72281265258789,1,27.0,0.5,0.5,3.0,0.0,0.3,31.3,,
1,2016-01-01 00:17:08,2016-01-01 00:55:56,1,4.1,-73.99053192138672,40.72456741333008,1,N,-73.9866714477539,40.76413345336913,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,,
2,2016-01-01 00:17:14,2016-01-01 00:59:28,1,11.39,-73.98113250732422,40.755950927734375,1,N,-73.96076202392578,40.67126846313477,2,40.0,0.5,0.5,0.0,0.0,0.3,41.3,,
2,2016-01-01 00:17:14,2016-01-01 00:58:01,2,5.06,-73.99011993408203,40.772136688232415,1,N,-73.99583435058595,40.72090530395508,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,,
2,2016-01-01 00:17:51,2016-01-01 00:56:39,1,5.48,-74.00487518310547,40.74142074584961,1,N,-73.97095489501955,40.765003204345696,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,,
1,2016-01-01 00:17:52,2016-01-01 00:55:37,2,22.6,-73.9466781616211,40.71433639526367,5,N,-73.67838287353516,40.84305191040039,1,90.0,0.0,0.0,18.05,0.0,0.3,108.35,,
1,2016-01-01 00:18:12,2016-01-01 00:58:05,2,21.5,-73.78309631347656,40.64678955078125,5,N,-74.03395080566406,40.73004913330078,1,102.88,0.0,0.0,15.0,0.0,0.3,118.18,,
1,2016-01-01 00:18:44,2016-01-01 00:56:13,1,4.2,-73.9925308227539,40.72744369506836,1,N,-73.98711395263672,40.77121353149415,1,23.5,0.5,0.5,4.0,0.0,0.3,28.8,,
2,2016-01-01 00:19:39,2016-01-01 00:58:10,1,5.85,-73.98873901367188,40.74858093261719,1,N,-73.95867919921875,40.80990982055664,1,27.0,0.5,0.5,5.0,0.0,0.3,33.3,,
2,2016-01-01 00:19:45,2016-01-01 00:55:09,4,4.31,-73.96971130371094,40.7690544128418,1,N,-74.00773620605469,40.73207092285156,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,,
1,2016-01-01 00:20:05,2016-01-01 00:55:32,2,5.6,-73.97237396240234,40.76516342163085,1,N,-73.983154296875,40.69694900512695,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,,
1,2016-01-01 00:20:23,2016-01-01 00:58:06,2,9.1,-73.94699859619139,40.68031692504883,1,N,-73.95585632324219,40.77890396118164,1,32.0,0.5,0.5,6.0,0.0,0.3,39.3,,
2,2016-01-01 00:20:49,2016-01-01 00:55:23,1,7.61,-73.9799270629883,40.76142883300781,1,N,-73.92508697509766,40.701961517333984,1,28.0,0.5,0.5,5.0,0.0,0.3,34.3,,
1,2016-01-01 00:20:56,2016-01-01 00:55:34,2,4.0,-73.96749114990234,40.75639724731445,1,N,-73.99436950683594,40.76624298095703,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,,
2,2016-01-01 00:21:03,2016-01-01 00:56:25,1,22.01,-73.97413635253906,40.758689880371094,5,N,-73.64035034179686,40.74077987670898,1,120.0,0.0,0.0,25.17,5.54,0.3,151.01,,
