VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2016-01-01 02:42:01,2016-01-01 03:44:53,1,10.6,-74.00617218017578,40.70602035522461,1,N,-73.95661926269531,40.76700210571289,2,47.5,0.5,0.5,0.0,0.0,0.3,48.8,,
1,2016-01-01 02:42:58,2016-01-01 03:40:12,2,23.3,-73.9775161743164,40.76218032836913,1,N,-73.94635772705078,40.634071350097656,1,69.0,0.5,0.5,2.0,0.0,0.3,72.3,,
2,2016-01-01 02:44:11,2016-01-01 03:40:36,1,17.8,-73.93990325927734,40.70740127563477,1,N,-73.92535400390625,40.86800384521485,1,58.0,0.5,0.5,11.86,0.0,0.3,71.16,,
2,2016-01-01 02:45:12,2016-01-01 03:42:28,1,25.92,-73.96977233886719,40.78507995605469,5,N,-74.27128601074219,40.831558227539055,1,80.0,0.0,0.5,5.0,12.5,0.3,98.3,,
2,2016-01-01 02:46:59,2016-01-01 03:41:54,1,12.1,-73.99076843261719,40.755683898925774,1,N,-73.89751434326173,40.6690788269043,1,44.5,0.5,0.5,0.0,0.0,0.3,45.8,,
1,2016-01-01 02:48:32,2016-01-01 03:42:11,3,14.1,0.0,0.0,1,N,0.0,0.0,1,47.5,0.5,0.5,9.75,0.0,0.3,58.55,,
1,2016-01-01 02:48:40,2016-01-01 03:41:49,1,20.4,0.0,0.0,1,N,0.0,0.0,2,60.0,0.5,0.5,0.0,0.0,0.3,61.3,,
2,2016-01-01 02:49:22,2016-01-01 03:42:50,5,19.08,-73.9871597290039,40.73323822021485,1,N,-73.88317108154298,40.70254135131836,2,55.5,0.5,0.5,0.0,5.54,0.3,62.34,,
1,2016-01-01 02:50:32,2016-01-01 03:42:06,4,7.9,-73.9111785888672,40.66347122192383,1,N,-73.90955352783203,40.65364074707031,1,37.0,0.5,0.5,1.92,0.0,0.3,40.22,,
1,2016-01-01 02:50:47,2016-01-01 03:43:44,1,15.0,-74.0064468383789,40.73950958251953,1,N,-74.03221893310547,40.62779235839844,2,51.5,0.5,0.5,0.0,0.0,0.3,52.8,,
2,2016-01-01 02:51:45,2016-01-01 03:44:22,1,30.82,-73.98957061767578,40.757568359375,1,N,-73.85796356201173,40.68954849243164,2,83.5,0.5,0.5,0.0,5.54,0.3,90.34,,
1,2016-01-01 02:52:44,2016-01-01 03:42:08,2,8.6,-73.99051666259766,40.75627517700195,1,N,-73.88276672363281,40.75680923461913,1,36.5,0.5,0.5,11.3,0.0,0.3,49.1,,
1,2016-01-01 02:53:36,2016-01-01 03:44:01,1,10.0,-73.98095703125,40.75862121582031,1,N,-73.88613891601562,40.72468566894531,2,37.5,0.5,0.5,0.0,0.0,0.3,38.8,,
2,2016-01-01 02:55:01,2016-01-01 03:42:04,5,11.76,-73.9879150390625,40.71917343139648,1,N,-73.94192504882812,40.84600067138672,1,40.5,0.5,0.5,0.0,0.0,0.3,41.8,,
1,2016-01-01 02:56:16,2016-01-01 03:44:16,2,16.9,-74.00811767578125,40.7147216796875,1,N,-73.88455200195312,40.85678482055664,2,53.0,0.5,0.5,0.0,0.0,0.3,54.3,,
2,2016-01-01 02:57:24,2016-01-01 03:40:29,1,10.66,-73.98481750488281,40.77916717529297,1,N,-73.97454071044923,40.64807510375977,1,37.5,0.5,0.5,8.87,5.54,0.3,53.21,,
